position0,position1,position2,position3,position4,position5,position6,position7,position8,position9,position10,position11,position12,position13,position14,position15,position16,position17,position18,position19,position20,position21,position22,position23,position24,position25,position26,position27,position28,position29,position30,position31,position32,position33,position34,position35,position36,position37,position38,position39,position40,position41,position42,position43,position44,position45,position46,position47,velocity0,velocity1,velocity2,velocity3,velocity4,velocity5,velocity6,velocity7,velocity8,velocity9,velocity10,velocity11,velocity12,velocity13,velocity14,velocity15,velocity16,velocity17,velocity18,velocity19,velocity20,velocity21,velocity22,velocity23,velocity24,velocity25,velocity26,velocity27,velocity28,velocity29,velocity30,velocity31,velocity32,velocity33,velocity34,velocity35,velocity36,velocity37,velocity38,velocity39,velocity40,velocity41,velocity42,velocity43,velocity44,velocity45,velocity46,velocity47,multiplier0,multiplier1,multiplier2,multiplier3,multiplier4,multiplier5,multiplier6,multiplier7,multiplier8,multiplier9,multiplier10,multiplier11,multiplier12,multiplier13,multiplier14,multiplier15,multiplier16,multiplier17,multiplier18,multiplier19,multiplier20,multiplier21,multiplier22,multiplier23,multiplier24,multiplier25,multiplier26,multiplier27,multiplier28,multiplier29,multiplier30,multiplier31,multiplier32,multiplier33,multiplier34,multiplier35,time,system_total_energy_current_time,system_total_energy_interval_increment,system_angular_momentum_x_current_time,system_angular_momentum_y_current_time,system_angular_momentum_z_current_time,body_dimension_x_current_time_0,body_dimension_x_current_time_1,body_dimension_x_current_time_2,body_dimension_x_current_time_3,body_dimension_y_current_time_0,body_dimension_y_current_time_1,body_dimension_y_current_time_2,body_dimension_y_current_time_3,body_dimension_z_current_time_0,body_dimension_z_current_time_1,body_dimension_z_current_time_2,body_dimension_z_current_time_3
22.99141181,1.16E-16,1.09E-16,1,1.18E-14,-8.86E-17,1.83E-16,-0.007925562,0.999968592,1.18E-14,-0.999968592,-0.007925562,19,2.378632486,3.205226313,0.798282361,-0.48365206,0.35892333,0.450635385,0.875018385,0.176834883,-0.399591068,0.020579385,0.916462475,15.00858819,9.05E-17,-3.36E-17,1,-1.03E-16,4.09E-18,9.80E-17,0.959378557,0.282121933,-3.31E-17,-0.282121933,0.959378557,19,-2.378632486,-3.205226313,0.798282361,0.48365206,-0.35892333,-0.450635385,0.875018385,0.176834883,0.399591068,0.020579385,0.916462475,9.410500234,-3.97E-16,1.09E-17,5.80E-28,6.83E-15,8.66E-15,1.13E-16,-0.742753377,-0.005974741,6.66E-15,0.005974741,-0.742753377,10,-2.104263911,0.827500749,-0.117899953,-0.321900594,-0.171474891,0.291382742,-0.176620429,0.131168078,0.093168409,-0.056298818,0.041956702,10.58949977,4.83E-16,-2.07E-16,5.81E-28,5.05E-16,8.47E-17,-5.30E-16,-0.098952188,0.336975041,-9.57E-17,-0.336975041,-0.098952188,10,2.104263911,-0.827500749,-0.117899953,0.321900594,0.171474891,-0.291382742,-0.176620429,0.131168078,-0.093168409,-0.056298818,0.041956702,-1.09E-26,132.7243005,0.462262496,-1.17E-14,-8.96E-15,-0.055775027,-10.18290193,0.112265233,0.008734476,0.04943065,-0.529024628,0.061576725,-9.68E-27,43.91591118,0.098202897,-1.41E-14,1.87E-15,0.265011089,-10.18290193,0.112265233,0.008734476,-0.04943065,0.529024628,0.061576725,0.605395073,0.534399278,8.631874151,0.605395073,-2.931176988,-2.195547254,-0.605395073,-2.931176988,-2.195547254,-0.605395073,0.534399278,8.631874151,2.4,2095.376897,-4.55E-01,299.7453593,8.53E-14,0,1,10,1,10,10,1,10,1,1,1,1,1
23.93317075,1.17E-16,1.18E-16,1,1.25E-14,8.40E-16,1.86E-16,-0.081922087,0.996638737,1.25E-14,-0.996638737,-0.081922087,20,2.166789187,3.282507701,0.786634151,-0.515279924,0.340137197,0.479363807,0.856908156,0.189522431,-0.389123442,0.013964645,0.921079766,16.06682925,9.58E-17,-4.46E-17,1,-9.81E-17,5.29E-18,9.14E-17,0.948637761,0.316364343,-3.61E-17,-0.316364343,0.948637761,20,-2.166789187,-3.282507701,0.786634151,0.515279924,-0.340137197,-0.479363807,0.856908156,0.189522431,0.389123442,0.013964645,0.921079766,9.424678707,4.21E-16,1.69E-16,-7.43E-28,6.02E-15,9.92E-15,-5.18E-17,-0.737177109,-0.060622368,6.74E-15,0.060622368,-0.737177109,10,-2.132602072,0.718127015,-0.115064259,-0.310656694,-0.20424777,0.283185704,-0.185584143,0.122582885,0.116184105,-0.075995982,0.050389127,10.57532129,-3.78E-16,-1.38E-17,-5.81E-28,-4.01E-16,-6.06E-17,3.98E-16,-0.11586372,0.347873173,3.59E-17,-0.347873173,-0.11586372,10,2.132602072,-0.718127015,-0.115064259,0.310656694,0.20424777,-0.283185704,-0.185584143,0.122582885,-0.116184105,-0.075995982,0.050389127,1.11E-26,132.2130695,0.457339249,-2.17E-14,-1.25E-14,-0.051935039,-12.08109947,0.109594892,0.013914937,0.083689897,-0.517266369,0.080197895,9.68E-27,45.84485629,0.107305785,1.51E-14,-2.21E-15,0.257709105,-12.08109947,0.109594892,0.013914937,-0.083689897,0.517266369,0.080197895,0.708923644,-0.126670348,8.645026956,0.708923644,-2.960486461,-2.29234644,-0.708923644,-2.960486461,-2.29234644,-0.708923644,-0.126670348,8.645026956,2.5,2095.376897,0,299.7453593,8.53E-14,2.27E-13,1,10,1,10,10,1,10,1,1,1,1,1
24.87640526,1.17E-16,1.27E-16,1,1.31E-14,1.84E-15,2.06E-16,-0.155164281,0.987888681,1.32E-14,-0.987888681,-0.155164281,21,1.952432048,3.348809761,0.775281051,-0.54565069,0.318126729,0.507201176,0.837995881,0.201270639,-0.376412352,0.005312938,0.926437,17.12359474,1.05E-16,-6.35E-17,1,-1.05E-16,3.30E-18,9.68E-17,0.9361371,0.351635223,-3.99E-17,-0.351635223,0.9361371,21,-1.952432048,-3.348809761,0.775281051,0.54565069,-0.318126729,-0.507201176,0.837995881,0.201270639,0.376412352,0.005312938,0.926437,9.440011345,-4.37E-16,3.74E-18,5.71E-28,5.37E-15,1.01E-14,4.64E-16,-0.727666771,-0.114378749,6.66E-15,0.114378749,-0.727666771,10,-2.154540702,0.607914192,-0.111997731,-0.29675863,-0.235961588,0.273561672,-0.192661362,0.112381281,0.138037702,-0.097038155,0.056755542,10.55998866,5.72E-16,-3.63E-16,5.81E-28,2.70E-16,2.06E-17,-2.90E-16,-0.13414951,0.357544426,-1.13E-16,-0.357544426,-0.13414951,10,2.154540702,-0.607914192,-0.111997731,0.29675863,0.235961588,-0.273561672,-0.192661362,0.112381281,-0.138037702,-0.097038155,0.056755542,-1.09E-26,131.9321849,0.454517358,-4.48E-15,-1.03E-14,-0.051141414,-13.25014145,0.106193494,0.022397203,0.118702506,-0.505598569,0.096841626,-9.68E-27,47.65362337,0.11672505,-1.10E-14,2.46E-15,0.253780789,-13.25014145,0.106193494,0.022397203,-0.118702506,0.505598569,0.096841626,0.766631872,-0.768900643,8.61175657,0.766631872,-2.962763591,-2.409525693,-0.766631872,-2.962763591,-2.409525693,-0.766631872,-0.768900643,8.61175657,2.6,2095.376897,0,299.7453593,2.84E-14,1.14E-13,1,10,1,10,10,1,10,1,1,1,1,1
25.82125907,1.41E-16,1.43E-16,1,1.35E-14,2.94E-15,2.10E-16,-0.227271514,0.973831433,1.39E-14,-0.973831433,-0.227271514,22,1.736184112,3.404068983,0.764251815,-0.574508336,0.293017636,0.534017625,0.818480299,0.211932008,-0.361585868,-0.00549284,0.932322631,18.17874093,1.21E-16,-7.03E-17,1,-1.08E-16,1.62E-18,9.90E-17,0.921745159,0.387796161,-4.34E-17,-0.387796161,0.921745159,22,-1.736184112,-3.404068983,0.764251815,0.574508336,-0.293017636,-0.534017625,0.818480299,0.211932008,0.361585868,-0.00549284,0.932322631,9.457064997,9.25E-16,3.11E-16,-7.52E-28,4.24E-15,1.19E-14,-3.86E-16,-0.714477894,-0.16676622,6.69E-15,0.16676622,-0.714477894,10,-2.170418009,0.497270244,-0.108587001,-0.280394292,-0.266220269,0.262767309,-0.197650278,0.100846098,0.158491975,-0.119077404,0.060957093,10.542935,-2.63E-16,2.26E-16,-5.81E-28,-3.38E-16,-5.41E-17,3.33E-16,-0.15368931,0.365674318,4.21E-17,-0.365674318,-0.15368931,10,2.170418009,-0.497270244,-0.108587001,0.280394292,0.266220269,-0.262767309,-0.197650278,0.100846098,-0.158491975,-0.119077404,0.060957093,1.11E-26,131.4822855,0.449829663,-3.31E-14,-1.27E-14,-0.048716067,-14.93789726,0.101163792,0.030352123,0.150722718,-0.489737731,0.112327842,9.69E-27,49.87739195,0.126260938,9.88E-15,-2.59E-15,0.246365984,-14.93789726,0.101163792,0.030352123,-0.150722718,0.489737731,0.112327842,0.852682625,-1.41271439,8.531415397,0.852682625,-3.000445173,-2.532979396,-0.852682625,-3.000445173,-2.532979396,-0.852682625,-1.41271439,8.531415397,2.7,2095.376897,4.55E-01,299.7453593,2.84E-14,1.14E-13,1,10,1,10,10,1,10,1,1,1,1,1
26.76786237,1.56E-16,1.63E-16,1,1.39E-14,4.12E-15,2.19E-16,-0.297872641,0.95460562,1.45E-14,-0.95460562,-0.297872641,23,1.518657815,3.448255394,0.753572473,-0.601604204,0.264954541,0.559695299,0.798579197,0.221387528,-0.344774853,-0.018537736,0.938502346,19.23213763,1.41E-16,-8.75E-17,1,-1.02E-16,4.97E-18,8.98E-17,0.905335767,0.424696538,-4.76E-17,-0.424696538,0.905335767,23,-1.518657815,-3.448255394,0.753572473,0.601604204,-0.264954541,-0.559695299,0.798579197,0.221387528,0.344774853,-0.018537736,0.938502346,9.475000862,-6.20E-16,9.81E-17,5.62E-28,3.56E-15,1.16E-14,5.54E-16,-0.697544651,-0.217750031,6.69E-15,0.217750031,-0.697544651,10,-2.180107943,0.386457971,-0.104999828,-0.261523062,-0.295041626,0.250786181,-0.200371765,0.088264312,0.177728325,-0.141820525,0.062637198,10.52499914,6.58E-16,-5.71E-16,5.81E-28,4.69E-16,1.21E-16,-5.17E-16,-0.174498526,0.37233322,-1.27E-16,-0.37233322,-0.174498526,10,2.180107943,-0.386457971,-0.104999828,0.261523062,0.295041626,-0.250786181,-0.200371765,0.088264312,-0.177728325,-0.141820525,0.062637198,-1.09E-26,131.2469999,0.447313181,2.85E-15,-1.27E-14,-0.049072708,-15.93220802,0.095691828,0.041258801,0.18344801,-0.4742216,0.125133934,-9.68E-27,51.89401653,0.135929645,-1.35E-14,2.80E-15,0.24237957,-15.93220802,0.095691828,0.041258801,-0.18344801,0.4742216,0.125133934,0.896793255,-2.03271032,8.407072186,0.896793255,-3.001703716,-2.674155155,-0.896793255,-3.001703716,-2.674155155,-0.896793255,-2.03271032,8.407072186,2.8,2095.376897,0,299.7453593,5.68E-14,2.27E-13,1,10,1,10,10,1,10,1,1,1,1,1
27.71633118,1.58E-16,1.74E-16,1,1.42E-14,5.36E-15,2.27E-16,-0.366609167,0.930375042,1.52E-14,-0.930375042,-0.366609167,24,1.300451033,3.481371074,0.743266236,-0.626699374,0.234100827,0.584128688,0.77852464,0.229549693,-0.326111911,-0.033871527,0.944724162,20.28366882,1.45E-16,-1.04E-16,1,-9.77E-17,6.39E-18,8.37E-17,0.88678958,0.462173388,-5.08E-17,-0.462173388,0.88678958,24,-1.300451033,-3.481371074,0.743266236,0.626699374,-0.234100827,-0.584128688,0.77852464,0.229549693,0.326111911,-0.033871527,0.944724162,9.494375415,6.60E-16,1.11E-16,-7.60E-28,2.17E-15,1.33E-14,-3.92E-16,-0.677185867,-0.266861529,6.64E-15,0.266861529,-0.677185867,10,-2.184027691,0.275855645,-0.101124917,-0.240380329,-0.322032658,0.237881584,-0.200719381,0.074978972,0.195530515,-0.164855297,0.061799114,10.50562459,-5.70E-16,2.47E-16,-5.81E-28,-3.91E-16,-9.27E-17,3.93E-16,-0.19642521,0.377203787,6.30E-17,-0.377203787,-0.19642521,10,2.184027691,-0.275855645,-0.101124917,0.240380329,0.322032658,-0.237881584,-0.200719381,0.074978972,-0.195530515,-0.164855297,0.061799114,1.11E-26,130.7749192,0.442680634,-3.45E-14,-1.23E-14,-0.047915444,-17.44134814,0.088786135,0.051331488,0.212750121,-0.454545556,0.136253732,9.68E-27,54.35401932,0.145796253,1.44E-14,-3.17E-15,0.234892537,-17.44134814,0.088786135,0.051331488,-0.212750121,0.454545556,0.136253732,0.968727615,-2.646054391,8.233580836,0.968727615,-3.038029189,-2.82665179,-0.968727615,-3.038029189,-2.82665179,-0.968727615,-2.646054391,8.233580836,2.9,2095.376897,-4.55E-01,299.7453593,5.68E-14,0,1,10,1,10,10,1,10,1,1,1,1,1
28.66677095,1.68E-16,1.89E-16,1,1.44E-14,6.66E-15,2.34E-16,-0.4331361,0.90132853,1.59E-14,-0.90132853,-0.4331361,25,1.082148867,3.503450165,0.733354191,-0.649565874,0.200638497,0.607223485,0.758558645,0.236365017,-0.305730715,-0.051506869,0.950723815,21.33322905,1.64E-16,-1.16E-16,1,-9.49E-17,8.44E-18,7.80E-17,0.865995647,0.500051536,-5.48E-17,-0.500051536,0.865995647,25,-1.082148867,-3.503450165,0.733354191,0.649565874,-0.200638497,-0.607223485,0.758558645,0.236365017,0.305730715,-0.051506869,0.950723815,9.514420041,-4.62E-16,1.92E-16,5.52E-28,1.42E-15,1.27E-14,5.41E-16,-0.653352802,-0.314068715,6.72E-15,0.314068715,-0.653352802,10,-2.182015624,0.165726161,-0.097115992,-0.216949677,-0.347213947,0.224014359,-0.198600514,0.06132752,0.212093393,-0.187851534,0.058193953,10.48557996,9.47E-16,-5.00E-16,5.81E-28,4.47E-16,1.34E-16,-5.08E-16,-0.219453448,0.380359179,-1.42E-16,-0.380359179,-0.219453448,10,2.182015624,-0.165726161,-0.097115992,0.216949677,0.347213947,-0.224014359,-0.198600514,0.06132752,-0.212093393,-0.187851534,0.058193953,-1.08E-26,130.5151774,0.440288161,2.84E-15,-1.50E-14,-0.049243101,-18.29065088,0.081803422,0.063924165,0.242736368,-0.435515194,0.144184658,-9.68E-27,56.52680441,0.155603295,-1.41E-14,3.42E-15,0.230850006,-18.29065088,0.081803422,0.063924165,-0.242736368,0.435515194,0.144184658,1.002231297,-3.230601032,8.020308238,1.002231297,-3.029394287,-2.992640122,-1.002231297,-3.029394287,-2.992640122,-1.002231297,-3.230601032,8.020308238,3,2095.376897,4.55E-01,299.7453593,5.68E-14,1.14E-13,1,10,1,10,10,1,10,1,1,1,1,1
29.6192755,1.73E-16,1.99E-16,1,1.45E-14,8.01E-15,2.34E-16,-0.497125256,0.867678788,1.65E-14,-0.867678788,-0.497125256,26,0.864319482,3.514556444,0.723855101,-0.669989153,0.1647675,0.628896825,0.738927643,0.24181547,-0.283765002,-0.071417604,0.956230594,22.3807245,1.75E-16,-1.31E-16,1,-9.56E-17,7.43E-18,7.65E-17,0.842853049,0.538143789,-5.77E-17,-0.538143789,0.842853049,26,-0.864319482,-3.514556444,0.723855101,0.669989153,-0.1647675,-0.628896825,0.738927643,0.24181547,0.283765002,-0.071417604,0.956230594,9.535670938,5.67E-16,2.49E-18,-7.68E-28,-2.35E-16,1.43E-14,-5.48E-16,-0.62643031,-0.358926111,6.60E-15,0.358926111,-0.62643031,10,-2.174572069,0.05639942,-0.092865812,-0.191515896,-0.370205995,0.209452451,-0.19401953,0.047681536,0.227220872,-0.21036317,0.051941635,10.46432906,-7.16E-16,2.01E-16,-5.81E-28,-4.60E-16,-1.54E-16,4.79E-16,-0.243398518,0.381485879,8.34E-17,-0.381485879,-0.243398518,10,2.174572069,-0.05639942,-0.092865812,0.191515896,0.370205995,-0.209452451,-0.19401953,0.047681536,-0.227220872,-0.21036317,0.051941635,1.11E-26,129.9556095,0.435560895,-3.64E-14,-1.20E-14,-0.049205822,-19.64183461,0.073639571,0.075339093,0.268878371,-0.412390045,0.150077187,9.69E-27,59.17177037,0.165702157,1.54E-14,-3.76E-15,0.223319406,-19.64183461,0.073639571,0.075339093,-0.268878371,0.412390045,0.150077187,1.062544868,-3.798916946,7.757649196,1.062544868,-3.054561418,-3.175024913,-1.062544868,-3.054561418,-3.175024913,-1.062544868,-3.798916946,7.757649196,3.1,2095.376897,0,299.7453593,1.14E-13,0,1,10,1,10,10,1,10,1,1,1,1,1
30.57393031,1.76E-16,2.16E-16,1,1.44E-14,9.40E-15,2.40E-16,-0.558266193,0.829661894,1.72E-14,-0.829661894,-0.558266193,27,0.647515737,3.514783245,0.714786063,-0.68776934,0.126705245,0.649076051,0.719877689,0.245919485,-0.260348161,-0.093538481,0.960973146,23.42606969,1.94E-16,-1.52E-16,1,-9.50E-17,8.50E-18,7.27E-17,0.817272488,0.576251404,-6.17E-17,-0.576251404,0.817272488,27,-0.647515737,-3.514783245,0.714786063,0.68776934,-0.126705245,-0.649076051,0.719877689,0.245919485,0.260348161,-0.093538481,0.960973146,9.557425281,-5.23E-16,3.51E-16,5.43E-28,-8.85E-16,1.34E-14,6.74E-16,-0.59638843,-0.401411784,6.77E-15,0.401411784,-0.59638843,10,-2.161502847,-0.051863401,-0.088514944,-0.16408786,-0.391039103,0.194132056,-0.186979547,0.034398764,0.241115952,-0.232054364,0.042909404,10.44257472,1.08E-15,-6.07E-16,5.81E-28,4.72E-16,1.75E-16,-5.56E-16,-0.268212709,0.380666423,-1.63E-16,-0.380666423,-0.268212709,10,2.161502847,0.051863401,-0.088514944,0.16408786,0.391039103,-0.194132056,-0.186979547,0.034398764,-0.241115952,-0.232054364,0.042909404,-1.08E-26,129.617739,0.433138805,7.59E-15,-1.75E-14,-0.051335604,-20.36708483,0.065811829,0.088786873,0.295725848,-0.390253454,0.152495838,-9.69E-27,61.45606147,0.175541907,-1.60E-14,4.11E-15,0.219218908,-20.36708483,0.065811829,0.088786873,-0.295725848,0.390253454,0.152495838,1.087717154,-4.334204345,7.461154877,1.087717154,-3.027282183,-3.365127228,-1.087717154,-3.027282183,-3.365127228,-1.087717154,-4.334204345,7.461154877,3.2,2095.376897,0,299.7453593,0,1.14E-13,1,10,1,10,10,1,10,1,1,1,1,1
31.53081113,1.86E-16,2.26E-16,1,1.42E-14,1.08E-14,2.36E-16,-0.616269425,0.787535393,1.79E-14,-0.787535393,-0.616269425,28,0.432271227,3.504250106,0.706162226,-0.702723671,0.086685372,0.667698857,0.701648636,0.248731637,-0.235612282,-0.117765163,0.964685554,24.46918887,2.17E-16,-1.62E-16,1,-9.30E-17,9.28E-18,6.77E-17,0.789177916,0.61416465,-6.44E-17,-0.61416465,0.789177916,28,-0.432271227,-3.504250106,0.706162226,0.702723671,-0.086685372,-0.667698857,0.701648636,0.248731637,0.235612282,-0.117765163,0.964685554,9.580191008,7.29E-16,-1.49E-16,-7.76E-28,-2.89E-15,1.50E-14,-7.50E-16,-0.563676218,-0.441118228,6.54E-15,0.441118228,-0.563676218,10,-2.143387352,-0.158799364,-0.083961798,-0.134998748,-0.409358355,0.17832407,-0.177601505,0.021844273,0.253601626,-0.252479276,0.031338761,10.41980899,-6.20E-16,4.05E-16,-5.81E-28,-4.33E-16,-1.60E-16,4.56E-16,-0.293678722,0.377598483,1.08E-16,-0.377598483,-0.293678722,10,2.143387352,0.158799364,-0.083961798,0.134998748,0.409358355,-0.17832407,-0.177601505,0.021844273,-0.253601626,-0.252479276,0.031338761,1.11E-26,128.9206282,0.428195176,-4.13E-14,-1.12E-14,-0.052279387,-21.57304484,0.057087697,0.100704812,0.318329861,-0.364115648,0.152715238,9.69E-27,64.23951773,0.185778474,1.55E-14,-4.50E-15,0.21167331,-21.57304484,0.057087697,0.100704812,-0.318329861,0.364115648,0.152715238,1.138286373,-4.842962207,7.117169233,1.138286373,-3.031412686,-3.576427019,-1.138286373,-3.031412686,-3.576427019,-1.138286373,-4.842962207,7.117169233,3.3,2095.376897,4.55E-01,299.7453593,0,1.14E-13,1,10,1,10,10,1,10,1,1,1,1,1
32.48998712,1.88E-16,2.40E-16,1,1.39E-14,1.23E-14,2.40E-16,-0.670867284,0.741577432,1.85E-14,-0.741577432,-0.670867284,29,0.219101958,3.483102702,0.697997424,-0.714687676,0.044956891,0.684712008,0.684469365,0.250342076,-0.209688011,-0.143955601,0.967113087,25.51001288,2.42E-16,-1.78E-16,1,-9.07E-17,1.19E-17,6.11E-17,0.758508067,0.651663649,-6.81E-17,-0.651663649,0.758508067,29,-0.219101958,-3.483102702,0.697997424,0.714687676,-0.044956891,-0.684712008,0.684469365,0.250342076,0.209688011,-0.143955601,0.967113087,9.603328839,-6.94E-16,4.24E-16,5.33E-28,-3.30E-15,1.36E-14,8.34E-16,-0.528280956,-0.478041,6.83E-15,0.478041,-0.528280956,10,-2.119998017,-0.264148725,-0.079334232,-0.104281352,-0.425211255,0.161938949,-0.165983932,0.010364506,0.264883788,-0.271329487,0.017211887,10.39667116,1.11E-15,-7.33E-16,5.81E-28,4.78E-16,2.11E-16,-5.87E-16,-0.319718251,0.37238151,-1.81E-16,-0.37238151,-0.319718251,10,2.119998017,0.264148725,-0.079334232,0.104281352,0.425211255,-0.161938949,-0.165983932,0.010364506,-0.264883788,-0.271329487,0.017211887,-1.07E-26,128.4646233,0.425615363,1.33E-14,-2.02E-14,-0.055059227,-22.18911651,0.049129485,0.114142009,0.34171191,-0.339338558,0.149413465,-9.69E-27,66.59569017,0.195551418,-1.57E-14,4.83E-15,0.207516222,-22.18911651,0.049129485,0.114142009,-0.34171191,0.339338558,0.149413465,1.156891531,-5.315866617,6.746719198,1.156891531,-2.976933105,-3.788216984,-1.156891531,-2.976933105,-3.788216984,-1.156891531,-5.315866617,6.746719198,3.4,2095.376897,-9.09E-01,299.7453593,5.68E-14,0,1,10,1,10,10,1,10,1,1,1,1,1
33.45151915,1.91E-16,2.55E-16,1,1.35E-14,1.37E-14,2.52E-16,-0.721816822,0.692084153,1.92E-14,-0.692084153,-0.721816822,30,0.008502945,3.451508679,0.690303831,-0.723517411,0.001782417,0.70007142,0.668552184,0.25087444,-0.182703664,-0.171931767,0.968017995,26.54848085,2.74E-16,-1.97E-16,1,-8.89E-17,1.27E-17,5.57E-17,0.725218,0.688519319,-7.04E-17,-0.688519319,0.725218,30,-0.008502945,-3.451508679,0.690303831,0.723517411,-0.001782417,-0.70007142,0.668552184,0.25087444,0.182703664,-0.171931767,0.968017995,9.627311812,7.56E-16,-1.28E-16,-7.84E-28,-5.42E-15,1.49E-14,-5.99E-16,-0.490709809,-0.51182457,6.48E-15,0.51182457,-0.490709809,10,-2.091982253,-0.367731728,-0.074537638,-0.072313358,-0.438278225,0.145249283,-0.152359678,0.000282772,0.274803152,-0.288193844,0.000886271,10.37268819,-4.56E-16,3.47E-16,-5.81E-28,-4.42E-16,-1.94E-16,4.80E-16,-0.346083092,0.364731879,1.35E-16,-0.364731879,-0.346083092,10,2.091982253,0.367731728,-0.074537638,0.072313358,0.438278225,-0.145249283,-0.152359678,0.000282772,-0.274803152,-0.288193844,0.000886271,1.11E-26,127.5928183,0.420359165,-4.05E-14,-9.95E-15,-0.056858961,-23.25708754,0.04056539,0.125718164,0.360480093,-0.310675612,0.14394121,9.69E-27,69.47444061,0.205835709,1.59E-14,-5.26E-15,0.199987941,-23.25708754,0.04056539,0.125718164,-0.360480093,0.310675612,0.14394121,1.199148642,-5.751857683,6.332928265,1.199148642,-2.9502813,-4.025372025,-1.199148642,-2.9502813,-4.025372025,-1.199148642,-5.751857683,6.332928265,3.5,2095.376897,0,299.7453593,5.68E-14,1.14E-13,1,10,1,10,10,1,10,1,1,1,1,1
34.41546291,1.98E-16,2.68E-16,1,1.29E-14,1.51E-14,2.59E-16,-0.768900463,0.639368499,1.99E-14,-0.639368499,-0.768900463,31,-0.19904998,3.409657758,0.683092583,-0.729090468,-0.042563053,0.713740865,0.654088563,0.25048379,-0.154785337,-0.201482609,0.967184707,27.58453709,3.14E-16,-2.17E-16,1,-8.51E-17,1.75E-17,4.60E-17,0.689280472,0.724494604,-7.37E-17,-0.724494604,0.689280472,31,0.19904998,-3.409657758,0.683092583,0.729090468,0.042563053,-0.713740865,0.654088563,0.25048379,0.154785337,-0.201482609,0.967184707,9.651563412,-6.08E-16,3.81E-16,5.23E-28,-5.94E-15,1.36E-14,7.36E-16,-0.450963015,-0.542488516,6.87E-15,0.542488516,-0.450963015,10,-2.059076242,-0.469286707,-0.069687318,-0.039147766,-0.448631175,0.128139629,-0.136912741,-0.008095775,0.283563386,-0.302822986,-0.017552027,10.34843659,1.24E-15,-7.39E-16,5.81E-28,5.19E-16,2.90E-16,-6.76E-16,-0.372667482,0.354773834,-2.00E-16,-0.354773834,-0.372667482,10,2.059076242,0.469286707,-0.069687318,0.039147766,0.448631175,-0.128139629,-0.136912741,-0.008095775,-0.283563386,-0.302822986,-0.017552027,-1.07E-26,126.990139,0.417516566,8.71E-15,-2.29E-14,-0.060155964,-23.77469565,0.033182535,0.138302479,0.380153092,-0.283758784,0.135135769,-9.69E-27,71.86667742,0.215449421,-1.70E-14,5.61E-15,0.195780503,-23.77469565,0.033182535,0.138302479,-0.380153092,0.283758784,0.135135769,1.212579992,-6.151084542,5.900980901,1.212579992,-2.860483435,-4.25451697,-1.212579992,-2.860483435,-4.25451697,-1.212579992,-6.151084542,5.900980901,3.6,2095.376897,0,299.7453593,0,0,1,10,1,10,10,1,10,1,1,1,1,1
35.38186689,1.91E-16,2.83E-16,1,1.22E-14,1.65E-14,2.62E-16,-0.811928418,0.583757007,2.05E-14,-0.583757007,-0.811928418,32,-0.403102745,3.357756964,0.676373378,-0.731307869,-0.087794386,0.725692024,0.641244268,0.249352912,-0.1260561,-0.232367357,0.96442484,28.61813311,3.38E-16,-2.35E-16,1,-7.85E-17,2.38E-17,3.30E-17,0.65068732,0.759345778,-7.51E-17,-0.759345778,0.65068732,32,0.403102745,-3.357756964,0.676373378,0.731307869,0.087794386,-0.725692024,0.641244268,0.249352912,0.1260561,-0.232367357,0.96442484,9.676516077,4.73E-16,-7.72E-17,-7.91E-28,-8.12E-15,1.46E-14,-6.77E-16,-0.409596082,-0.569741314,6.42E-15,0.569741314,-0.409596082,10,-2.021979058,-0.568729163,-0.064696785,-0.005200271,-0.455995482,0.110883545,-0.119973154,-0.01452178,0.291021356,-0.314871969,-0.037645324,10.32348392,-7.51E-16,3.90E-16,-5.81E-28,-3.88E-16,-1.63E-16,4.16E-16,-0.399195541,0.342249649,1.71E-16,-0.342249649,-0.399195541,10,2.021979058,0.568729163,-0.064696785,0.005200271,0.455995482,-0.110883545,-0.119973154,-0.01452178,-0.291021356,-0.314871969,-0.037645324,1.11E-26,125.91751,0.41187422,-3.88E-14,-9.13E-15,-0.062702003,-24.7081994,0.025465666,0.148742403,0.394872964,-0.253086623,0.124361282,9.69E-27,74.79998818,0.225696888,1.57E-14,-6.16E-15,0.188305636,-24.7081994,0.025465666,0.148742403,-0.394872964,0.253086623,0.124361282,1.247633282,-6.503540153,5.432057456,1.247633282,-2.793821789,-4.512188175,-1.247633282,-2.793821789,-4.512188175,-1.247633282,-6.503540153,5.432057456,3.7,2095.376897,0,299.7453593,0,3.41E-13,1,10,1,10,10,1,10,1,1,1,1,1
