time,tip_velocity_B_1,tip_velocity_B_2,tip_velocity_B_3,tip_position_I_1,tip_position_I_2,tip_position_I_3
0.108724101534632,1.19420366176828,1.29330120385152,0.268537944855174,0.970336189726658,0.154546135081503,0.156317776338926
0.109529465249703,1.24557170540708,1.34675286551933,0.25698353894296,0.97099341165162,0.153662801285308,0.155354777946609
0.110334828964775,1.28336411861837,1.38792129887582,0.243615803181973,0.971646223785584,0.152739072057287,0.154349200191448
0.111140192679846,1.30904730883852,1.41695069033093,0.228688538416824,0.972288077697554,0.151784580002685,0.153310108951909
0.111945556394917,1.3221623440614,1.43607434387129,0.21247264255362,0.972913350288207,0.150808835577741,0.152245765390638
0.112750920109989,1.32416826662939,1.4460063849582,0.195263417090737,0.973517374973211,0.149820856199312,0.151163698085362
0.11355628382506,1.31675380373607,1.44714709552574,0.177400213289065,0.974096431874199,0.148828910006082,0.150070824811982
0.114361647540131,1.29965787526684,1.44123932202008,0.159242838932816,0.974647670143098,0.147840587062155,0.148973548761266
0.115167011255203,1.27494294168574,1.42733432230838,0.14114888895487,0.975168979784964,0.146862866246642,0.147878084695684
0.115972374970274,1.24262597149553,1.40616516063439,0.12344934125666,0.975658888320981,0.145902240416713,0.146790617493831
0.116777738685345,1.20286919659991,1.37827757066665,0.106447672808343,0.976116500375262,0.144964811976361,0.145717246040708
0.117583102400417,1.15713742611417,1.34300453709227,0.0903918022680561,0.976541426577894,0.144056427905374,0.144663857776549
0.118388466115488,1.10474596345967,1.3012990931998,0.0754786159385462,0.976933685603908,0.143182564263065,0.14363633219688
0.119193829830559,1.0471219435398,1.252206070804,0.0618622307864118,0.977293619119804,0.142348248935474,0.142640722469175
0.119999193545631,0.98462503867937,1.19557066246716,0.0496702484937124,0.977621829643152,0.14155809031354,0.141683276917582
0.120804557260702,0.916715847637361,1.13187596188642,0.0389678760733777,0.977919103222443,0.140816490778949,0.140770337349366
0.121609920975773,0.844751085795065,1.06007050537684,0.0297458656751971,0.978186323513885,0.140127635712759,0.139908373543092
0.122415284690845,0.768315915301277,0.980958015448985,0.0219170163956537,0.978424414612257,0.139495415943435,0.139103864795205
0.123220648405916,0.688190390555514,0.894722799535874,0.0153326028520188,0.978634302566927,0.138923284261943,0.138363055536661
0.124026012120987,0.605410240683639,0.801471724475716,0.00976883766668971,0.978816843936484,0.13841420173447,0.137691799335543
0.124831375836059,0.520046322521579,0.701988189918995,0.0049446805801879,0.9789727305831,0.137970476838659,0.137095661573515
0.12563673955113,0.433414429947703,0.596350324725214,0.000539740561622823,0.979102420205891,0.137593769000395,0.136579862506609
0.126442103266201,0.345693455783639,0.485849340125273,-0.00379450536217261,0.979206101433068,0.137285204905971,0.13614891968473
0.127247466981273,0.257228312054759,0.372077626851957,-0.00845040852135708,0.979283663872364,0.137045516043593,0.13580623118197
0.128052830696344,0.169160483311856,0.25656810969813,-0.0138451785207223,0.979334690408969,0.136874859241372,0.135553820366603
0.128858194411415,0.0822991151017617,0.141742779214183,-0.0203826120617656,0.979358506655587,0.136772551050173,0.135392058178184
0.129663558126487,-0.0018264621132547,0.0299070154447782,-0.0284247096542914,0.979354271015344,0.136736830461652,0.135319368679215
0.130468921841558,-0.0818022529428621,-0.0765854575004641,-0.0382819743110741,0.979321058467125,0.136764744065727,0.135332190008533
0.13127428555663,-0.155935793848721,-0.175780281174408,-0.0501926850189757,0.979257948767495,0.136852015757569,0.13542517385863
0.132079649271701,-0.222877013462792,-0.265441900848207,-0.0643010461016481,0.97916415428862,0.136993066252082,0.135591286815485
0.132885012986772,-0.281113957851258,-0.343587208074007,-0.0806662699028532,0.979039176741038,0.137181139626848,0.135821745790417
0.133690376701844,-0.32930600248429,-0.408452364276706,-0.0992681547684699,0.978882947480578,0.137408393194407,0.136106179396493
0.134495740416915,-0.366189938887134,-0.458700296746182,-0.119994047105147,0.97869595396396,0.137665853572556,0.136433043538091
0.135301104131986,-0.390179352780249,-0.493806448766362,-0.142609466287589,0.978479364418644,0.137943486247662,0.136790044593235
0.136106467847058,-0.400852908146534,-0.513060807490719,-0.16676929170088,0.978235119405687,0.138230517066786,0.137164431056374
0.136911831562129,-0.397784187792137,-0.516661959803915,-0.192030974676034,0.977965948140912,0.13851584185863,0.137543414161296
0.1377171952772,-0.38078236416936,-0.505191724591945,-0.217875944782035,0.977675344228002,0.138788370794966,0.137914549764642
0.138522558992272,-0.350632836122213,-0.478688140123118,-0.243725854751466,0.977367549684631,0.139037298580623,0.138265887231153
0.139327922707343,-0.307331977941335,-0.437923730811845,-0.268988692217662,0.977047531810479,0.139252333218136,0.138585921366215
0.140133286422414,-0.25156548375011,-0.383550533555818,-0.293077256140642,0.976720902801482,0.139423710815212,0.13886382223252
0.140938650137486,-0.183687084336786,-0.316835552693111,-0.315421107393849,0.976393794202847,0.139542142389442,0.139089781434784
0.141744013852557,-0.104124034465614,-0.239231014893001,-0.335468314538071,0.976072715318839,0.139598861349817,0.139255228720388
0.142549377567628,-0.0140807697931749,-0.151975372995758,-0.352721870614689,0.975764384632452,0.139585902706606,0.139352798821959
0.1433547412827,0.0854274796509962,-0.0566051173222254,-0.366759549036578,0.975475532432191,0.139496269665939,0.139376396652234
0.144160104997771,0.193227195997818,0.0455640945555089,-0.377251561891967,0.975212734971067,0.139323986084736,0.139321159845108
0.144965468712842,0.30818715471198,0.153439047923849,-0.383959820412718,0.97498232173922,0.139064028344195,0.139183239531609
0.145770832427914,0.429133756777301,0.266483310364822,-0.386749224982539,0.974790304679881,0.138712319572884,0.138959472535094
0.146576196142985,0.555218807140922,0.383606457075589,-0.385580895209276,0.974642284920319,0.138265579384947,0.138647339202209
0.147381559858056,0.685496797657543,0.504230589754586,-0.380514024304853,0.974543365086418,0.137721248416018,0.138244886292095
0.148186923573128,0.818677427976898,0.628533436596203,-0.371703184290898,0.974498114754873,0.137077461219513,0.137750431033242
0.148992287288199,0.954278700528351,0.756139292978483,-0.359410269557309,0.974510561147683,0.13633311783189,0.137162097355266
0.14979765100327,1.09107653156145,0.888183905308555,-0.343993220306674,0.974584191467495,0.135487651648445,0.136477628761451
0.150603014718342,1.22921100036802,1.0247524236736,-0.325887143481222,0.974721972901356,0.134540706312251,0.135694282945341
0.151408378433413,1.36898109603417,1.16611090677687,-0.305563113106947,0.974926384321468,0.133491798007742,0.134808755589239
0.152213742148485,1.50964181687267,1.31357697960967,-0.28350538181483,0.975199378039192,0.132340229272312,0.133817197376278
0.153019105863556,1.65242938250982,1.46560193807851,-0.260189178951268,0.975542269001467,0.131085001978966,0.132715561197659
0.153824469578627,1.79640185759932,1.62273022253932,-0.236077586253839,0.975955609842313,0.129724929727707,0.131499870718636
0.154629833293699,1.94109376788695,1.78461385879494,-0.211603534009874,0.976439118131984,0.128258809426278,0.130166269195279
0.15543519700877,2.08702411155402,1.94952320566589,-0.187167916577067,0.976991612604026,0.126685659049942,0.128711020922281
0.156240560723841,2.23199778840748,2.11828899851381,-0.163127709611469,0.977610952169659,0.125004691024877,0.127130803659376
0.157045924438913,2.37697996317667,2.28804008978494,-0.139793880154782,0.978293986098951,0.123215321469797,0.125423006685162
0.157851288153984,2.52076917968547,2.45781056319117,-0.117412023166386,0.979036534972111,0.121317276220911,0.123585898639923
0.158656651869055,2.6611581754021,2.62705588057131,-0.0961789180879048,0.979833358754223,0.11931088950271,0.121618780504683
0.159462015584127,2.79918785848483,2.79152251269001,-0.0762584874430123,0.980678151795604,0.117197268293017,0.119522273617119
0.160267379299198,2.93120703909655,2.95170963976745,-0.0577969296574818,0.981563614761204,0.114978442181055,0.117298438266638
0.161072743014269,3.05710054676746,3.10474217219537,-0.0408949272922541,0.982481617942477,0.11265743049694,0.114950682524508
0.161878106729341,3.17643821605875,3.24807849320919,-0.0256025633313874,0.983423373794647,0.110238263774588,0.112483776280549
0.162683470444412,3.28580688581444,3.38200088174875,-0.0119165737130312,0.98437960876226,0.107725851788455,0.109904118653074
0.163488834159483,3.38714723304541,3.50153335408341,0.000209354091761191,0.985340758981347,0.10512599340229,0.107219902270302
0.164294197874555,3.47712368423725,3.60693304990102,0.0108688407761825,0.986297210578226,0.102445569600997,0.104440975542409
0.165099561589626,3.5541691009756,3.69687478889059,0.0201679916752114,0.987239550164598,0.0996927762335837,0.101578633815304
0.165904925304697,3.61938406594224,3.76804524837676,0.0282020077604119,0.988158838234085,0.0968771153389783,0.0986454163976443
0.166710289019769,3.66831358677213,3.82339615561641,0.0350617970188836,0.989046905632073,0.0940092254283849,0.0956547187344323
0.16751565273484,3.70322177176297,3.86039624483602,0.0408710501764896,0.98989662876964,0.0911006379960701,0.092620234487348
0.168321016449911,3.72308963064199,3.88026265352851,0.0457856481995802,0.990702113424868,0.0881634535895408,0.0895556200904534
0.169126380164983,3.72642612259411,3.88522240543199,0.049975579595434,0.991458795043388,0.0852099726587467,0.0864743508855634
0.169931743880054,3.71695546126798,3.87308339732696,0.0536242801896877,0.992163489584273,0.0822524274404793,0.0833894675630864
0.170737107595126,3.69188464240135,3.8485122485355,0.0569317289014404,0.992814395647401,0.079302857373337,0.0803131217365039
0.171542471310197,3.65365569074494,3.81151505094532,0.0600994591319968,0.993411026177419,0.0763728690865634,0.0772563400704263
0.172347835025268,3.60452162582099,3.76267106457235,0.0633185368537111,0.99395408666365,0.0734732707386974,0.0742289962786176
0.17315319874034,3.54304855751752,3.70627902765003,0.0667959754874518,0.994445326362455,0.07061372883255,0.0712398174953644
0.173958562455411,3.47420598715936,3.64035894919744,0.0707565160438759,0.994887364187067,0.067802690571933,0.0682963588276182
0.174763926170482,3.39711155090909,3.56793821880348,0.0754097976433193,0.995283493100435,0.0650473996454414,0.065405252109144
0.175569289885554,3.31292824226787,3.48968188379106,0.0809038001741455,0.995637497139784,0.0623540388923398,0.0625724729428733
0.176374653600625,3.2246983170456,3.40431528596446,0.0873304157835754,0.995953503406076,0.0597279019862256,0.0598033802135248
0.177180017315696,3.13000897995547,3.31572871778796,0.0947202880117944,0.996235851057815,0.0571736181160288,0.0571025476368047
0.177985381030768,3.0322636829822,3.22212708432839,0.103041242838314,0.996488956411748,0.0546951041876079,0.0544738724742182
0.178790744745839,2.93184040888006,3.12449283361527,0.112193487633109,0.996717187396418,0.0522954524581895,0.0519208078557299
0.17959610846091,2.82825077450451,3.02441236830814,0.1220423208362,0.99692476037701,0.049976863277857,0.0494465289012264
0.180401472175982,2.72488785644037,2.91949010664906,0.132401161710747,0.997115652083097,0.0477408511138912,0.0470539752959249
0.181206835891053,2.61970836434205,2.81196642088241,0.143009416439479,0.997293515210594,0.0455883820689186,0.0447460727909715
0.182012199606124,2.51434698584412,2.70059313023897,0.153514711441195,0.997461608407461,0.0435200263775856,0.0425258479704461
0.182817563321196,2.40977411542723,2.58494488605367,0.163514104834989,0.997622740447113,0.0415360056207415,0.0403963121870813
0.183622927036267,2.30431251987337,2.4672345219489,0.172567240601025,0.997779221944929,0.039636282112812,0.038360236872991
0.184428290751338,2.20078254847893,2.34545813180572,0.180217809997637,0.997932821780214,0.0378204368839194,0.0364202139234199
0.18523365446641,2.09821491748531,2.22127094543439,0.186006642204429,0.998084747180228,0.0360876507379542,0.0345786794779361
0.186039018181481,1.99685293094379,2.09545339569064,0.18950996104471,0.998235644268854,0.034436764124739,0.0328376938940114
0.186844381896552,1.89819601628475,1.96789882976413,0.190334588081327,0.998385608350544,0.0328664865098904,0.0311985357410508
0.187649745611624,1.8007441930388,1.84182976487439,0.188126907076732,0.998534193977584,0.0313753182325221,0.0296614611377837
0.188455109326695,1.70664530561819,1.71772005763868,0.182592221368808,0.99868044029138,0.0299613508243004,0.0282254194835935
