position0,position1,position2,position3,position4,position5,position6,position7,position8,position9,position10,position11,position12,position13,position14,position15,position16,position17,position18,position19,position20,position21,position22,position23,velocity0,velocity1,velocity2,velocity3,velocity4,velocity5,velocity6,velocity7,velocity8,velocity9,velocity10,velocity11,velocity12,velocity13,velocity14,velocity15,velocity16,velocity17,velocity18,velocity19,velocity20,velocity21,velocity22,velocity23,multiplier0,multiplier1,multiplier2,multiplier3,multiplier4,multiplier5,multiplier6,multiplier7,multiplier8,multiplier9,multiplier10,multiplier11,multiplier12,multiplier13,multiplier14,multiplier15,time,kinetic_energy_current_time_0,kinetic_energy_current_time_1,rotational_kinetic_energy_current_time_0,rotational_kinetic_energy_current_time_1,translational_kinetic_energy_current_time_0,translational_kinetic_energy_current_time_1,potential_energy_current_time_0,potential_energy_current_time_1,total_energy_current_time_0,total_energy_current_time_1,system_total_energy_current_time,total_energy_interval_increment_0,total_energy_interval_increment_1,system_total_energy_interval_increment,angular_momentum_x_current_time_0,angular_momentum_x_current_time_1,angular_momentum_y_current_time_0,angular_momentum_y_current_time_1,angular_momentum_z_current_time_0,angular_momentum_z_current_time_1,total_angular_momentum_x_current_time,total_angular_momentum_x_interval_increment,total_angular_momentum_y_current_time,total_angular_momentum_y_interval_increment,total_angular_momentum_z_current_time,total_angular_momentum_z_interval_increment,body_dimension_x_current_time_0,body_dimension_x_current_time_1,body_dimension_y_current_time_0,body_dimension_y_current_time_1,body_dimension_z_current_time_0,body_dimension_z_current_time_1,constraint_check_current_time_0,constraint_check_current_time_1,constraint_check_current_time_2,constraint_check_current_time_3,constraint_check_current_time_4,constraint_check_current_time_5,constraint_check_current_time_6,constraint_check_current_time_7,constraint_check_current_time_8,constraint_check_current_time_9,constraint_check_current_time_10,constraint_check_current_time_11,max_constraint_error_q,constraint_check_sum_current_time_0,constraint_check_sum_current_time_1,constraint_check_sum_current_time_2,constraint_check_sum_current_time_3,constraint_check_sum_current_time_4,constraint_check_sum_current_time_5,constraint_velocity_current_time_0,constraint_velocity_current_time_1,constraint_velocity_current_time_2,constraint_velocity_current_time_3,constraint_velocity_current_time_4,constraint_velocity_current_time_5,constraint_velocity_current_time_6,constraint_velocity_current_time_7,constraint_velocity_current_time_8,constraint_velocity_current_time_9,constraint_velocity_current_time_10,constraint_velocity_current_time_11,constraint_velocity_current_time_12,constraint_velocity_current_time_13,constraint_velocity_current_time_14,constraint_velocity_current_time_15,max_constraint_error_v
5.053833776,32.29314966,3.135382697,0.85625816,0.265556792,0.443059313,-0.502867472,0.624638967,0.597453317,-0.118094325,-0.734374394,0.668392085,4.15061076,26.67642038,8.247458263,-0.873022173,-0.24394932,-0.422280731,0.47316595,-0.633390068,-0.612316099,-0.118094325,-0.734374394,0.668392085,1.699526515,54.30514931,3.840924179,0.260958783,1.622891609,-1.477041153,-0.055511332,-0.345068077,0.314046116,2.128502076,0.293347388,0.698378985,14.23396465,33.25980093,30.37876776,47.05563838,-64.9760367,-59.74068675,87.34980934,24.68513092,41.96082741,2.128502076,0.293347388,0.698378985,11.31998939,2.143626005,1219.680302,-5.785170709,12083.33998,4007.936803,195315.2506,194790.8213,36.47283641,1759.311481,-24982.11693,16592.4441,-317.2390012,-247.9917258,-14799.67049,77538.58065,0.659942775,6709.235319,100895.4834,775.8546588,97547.94897,5933.38066,3347.534457,0,0,6709.235319,100895.4834,107604.7187,-10.07516252,10.07516252,2.55E-11,-400.4461516,1364.696152,401.2340831,-1429.859083,1342.921014,607.0789859,964.25,1.00E-20,-1028.625,-2.27E-13,1950,6.82E-13,4,6,4,6,30,6,-5.55E-17,0,-1.11E-16,0,2.78E-17,2.78E-17,-5.55E-17,0,-1.11E-16,0,-2.78E-17,2.78E-17,1.11E-16,1.11E-16,0,2.22E-16,0,5.55E-17,5.55E-17,1.14E-06,-2.31E-07,1.59E-07,2.19E-06,2.82E-07,6.32E-07,-0.00241485,0.002348641,1.59E-07,0.000498172,0.002414069,-0.001828621,3.19E-05,-4.88E-05,0.004828138,-0.003657243,0.004828138
5.055518985,32.34751814,3.139210415,0.856517005,0.267180854,0.44158013,-0.502921923,0.624297513,0.597764297,-0.115966201,-0.734075614,0.669092545,4.16488742,26.70974692,8.277905427,-0.821644494,-0.307598205,-0.479878807,0.558078995,-0.605405928,-0.567478191,-0.115966201,-0.734075614,0.669092545,1.666076817,54.27646208,3.803574203,0.255992269,1.620593278,-1.477097337,-0.053234624,-0.336865304,0.307025678,2.121665468,0.30336004,0.700539133,14.27856424,33.29805057,30.42856773,55.5529245,-62.13988012,-55.29089882,82.23367178,31.20319486,47.58687969,2.121665468,0.30336004,0.700539133,27.75411789,-0.402418056,1840.704728,-10.65561528,3628.389336,3149.403921,-312.6636053,303.3856106,55.16206384,-1750.017952,15551.96035,-20169.74136,-104.6213155,60.95330444,21484.94961,-67471.23062,0.660944206,6699.160156,100905.5586,772.8055082,97547.75564,5926.354648,3357.802954,0,0,6699.160156,100905.5586,107604.7188,-10.23818278,10.23818278,-1.27E-11,-407.4325184,1371.682518,400.2564723,-1428.881472,1344.783231,605.2167693,964.25,-9.09E-13,-1028.625,2.27E-13,1950,1.00E-20,4,6,4,6,30,6,0,0,0,-2.78E-17,0,0,0,0,0,0,0,0,2.78E-17,0,0,0,2.78E-17,0,0,-3.61E-06,-2.32E-06,-5.18E-06,4.15E-06,-2.82E-07,-6.31E-07,0.002291552,-0.002230636,-5.18E-06,-0.000837056,0.002819581,0.000527885,-3.97E-05,-0.000116631,0.005639162,0.00105577,0.005639162
5.05717101,32.40185752,3.143000464,0.856770891,0.268802589,0.440100906,-0.502974111,0.623964341,0.598068178,-0.113844997,-0.733766768,0.669795228,4.179208325,26.74311224,8.308402815,-0.762028705,-0.368079714,-0.532756584,0.637457112,-0.571054862,-0.517247306,-0.113844997,-0.733766768,0.669795228,1.633253154,54.2470508,3.765696221,0.251055595,1.618242402,-1.477124384,-0.05099198,-0.328526514,0.299867103,2.114682031,0.313449427,0.702819096,14.32232913,33.33726561,30.4790717,63.50832416,-58.65033271,-50.3135764,76.29576746,37.40079194,52.73137456,2.114682031,0.313449427,0.702819096,11.1649428,2.02870194,1201.242656,-5.316024935,12076.73645,4346.152485,195491.0963,194619.4911,35.91575161,1620.876654,-25295.81031,17367.90211,-316.3634456,-256.6392864,-13822.43936,77105.66295,0.661945637,6688.921974,100915.7968,769.7409656,97547.58247,5919.181008,3368.214302,0,0,6688.921974,100915.7968,107604.7188,-10.11031127,10.11031127,6.40E-12,-414.5301101,1378.78011,399.2685967,-1427.893597,1346.528476,603.4715241,964.25,4.55E-13,-1028.625,2.27E-13,1950,-2.27E-13,4,6,4,6,30,6,0,0,0,0,2.78E-17,0,0,0,0,0,0,0,2.78E-17,0,0,0,0,2.78E-17,0,1.09E-06,-2.12E-07,1.33E-07,2.28E-06,2.82E-07,6.31E-07,-0.002279255,0.002214105,1.33E-07,0.000963882,0.002256202,-0.002317805,3.27E-05,-5.22E-05,0.004512405,-0.00463561,0.00463561
5.058790142,32.45616762,3.14675284,0.857019838,0.270421936,0.438621674,-0.503024091,0.623639413,0.598364978,-0.111730748,-0.733447926,0.670500097,4.193573086,26.77651661,8.338950434,-0.694767093,-0.424759876,-0.580411694,0.710503291,-0.530691236,-0.462116744,-0.111730748,-0.733447926,0.670500097,1.600385994,54.21797363,3.728333953,0.246126947,1.61582441,-1.477112858,-0.048826609,-0.320401673,0.292884708,2.107776167,0.323323707,0.704905767,14.36615201,33.37603516,30.52888806,70.82272388,-54.54804981,-44.86048596,69.58788752,43.21113532,57.3722321,2.107776167,0.323323707,0.704905767,27.74834285,-0.44865305,1834.994077,-10.30704676,3570.554357,2996.078436,-493.5103442,478.9977937,54.99524574,-1606.763887,15384.62275,-19110.04304,-102.3884346,65.25745279,22288.69641,-68515.83154,0.662947067,6678.811662,100925.9071,766.7109136,97547.36851,5912.100749,3378.538579,0,0,6678.811662,100925.9071,107604.7188,-10.29120008,10.29120008,-1.00E-12,-421.4878291,1385.737829,398.2757068,-1426.900707,1348.324897,601.6751033,964.25,6.82E-13,-1028.625,-4.55E-13,1950,2.27E-13,4,6,4,6,30,6,0,0,0,0,5.55E-17,5.55E-17,0,-5.55E-17,0,0,2.78E-17,2.78E-17,5.55E-17,0,5.55E-17,0,0,8.33E-17,8.33E-17,-3.67E-06,-2.20E-06,-5.12E-06,3.98E-06,-2.82E-07,-6.30E-07,0.00207557,-0.002016801,-5.12E-06,-0.001256557,0.002616934,5.55E-05,-3.87E-05,-0.000112443,0.005233868,0.000111012,0.005233868
5.060376743,32.51044826,3.150467572,0.857263862,0.272038818,0.437142485,-0.503071921,0.623322688,0.598654716,-0.109623508,-0.733119163,0.671207106,4.207981224,26.80996026,8.369548244,-0.620528831,-0.477043943,-0.622392999,0.776483519,-0.484732265,-0.402626347,-0.109623508,-0.733119163,0.671207106,1.568282532,54.18822186,3.690517054,0.241223444,1.613320232,-1.477039858,-0.046694757,-0.312142021,0.285764374,2.100683693,0.333261478,0.707091364,14.40895662,33.41570418,30.5793106,77.44168937,-49.87070097,-38.98217837,62.18405392,48.57549562,61.4385891,2.100683693,0.333261478,0.707091364,11.00552996,1.92007994,1182.947934,-4.859453896,12020.26183,4684.092533,195648.8339,194466.1032,35.36313944,1419.599863,-25434.41151,18179.14035,-314.1852455,-265.2422144,-12995.86313,76511.61403,0.663948498,6668.520462,100936.1983,763.6348324,97547.21596,5904.88563,3388.98233,0,0,6668.520462,100936.1983,107604.7188,-10.14567056,10.14567056,1.80E-12,-428.5406956,1392.790696,397.2638353,-1425.888835,1349.978671,600.0213288,964.25,2.27E-13,-1028.625,2.27E-13,1950,-2.27E-13,4,6,4,6,30,6,0,0,-1.11E-16,5.55E-17,-2.78E-17,2.78E-17,0,1.11E-16,-1.11E-16,-2.78E-17,2.78E-17,-2.78E-17,1.11E-16,0,1.11E-16,2.22E-16,8.33E-17,5.55E-17,5.55E-17,9.97E-07,-1.92E-07,5.77E-08,2.38E-06,2.82E-07,6.29E-07,-0.002050248,0.001988321,5.77E-08,0.001396698,0.002008972,-0.002766586,3.43E-05,-5.57E-05,0.004017945,-0.005533171,0.005533171
5.061931109,32.56469925,3.154144654,0.857502983,0.273653177,0.435663371,-0.503117652,0.62301413,0.598937411,-0.107523311,-0.732780549,0.671916218,4.222432341,26.84344344,8.400196255,-0.540053281,-0.524382642,-0.658304867,0.834734204,-0.433653677,-0.339357182,-0.107523311,-0.732780549,0.671916218,1.536007476,54.15875699,3.653140753,0.236334634,1.610785313,-1.476961111,-0.044638246,-0.304093836,0.278817762,2.093709207,0.342999757,0.70910787,14.45199003,33.45499069,30.62914566,83.27948075,-44.67144259,-32.73895242,54.15088428,53.43574012,64.91897233,2.093709207,0.342999757,0.70910787,27.73731106,-0.491984053,1829.109598,-9.95427472,3559.831549,2845.536122,-657.5405436,638.0428351,54.82297536,-1393.145439,15394.69077,-18034.35368,-101.4014644,69.48276479,22927.24029,-69704.54667,0.664949928,6658.374792,100946.344,760.6233625,97546.98249,5897.751429,3399.361472,0,0,6658.374792,100946.344,107604.7188,-10.33797305,10.33797305,1.00E-20,-435.4711404,1399.72114,396.2562256,-1424.881226,1351.707314,598.292686,964.25,-1.14E-13,-1028.625,2.27E-13,1950,-2.27E-13,4,6,4,6,30,6,-5.55E-17,0,0,0,0,2.78E-17,-5.55E-17,0,0,2.78E-17,-2.78E-17,0,5.55E-17,1.11E-16,0,0,2.78E-17,2.78E-17,2.78E-17,-3.69E-06,-2.08E-06,-5.02E-06,3.82E-06,-2.82E-07,-6.29E-07,0.001783969,-0.001729454,-5.02E-06,-0.00162386,0.002329406,-0.000368107,-3.85E-05,-0.000108315,0.004658813,-0.000736215,0.004658813
5.063453595,32.61892043,3.157784124,0.857737218,0.275264938,0.434184383,-0.503161342,0.622713694,0.599213083,-0.105430209,-0.73243216,0.672627387,4.236925965,26.87696636,8.430894416,-0.454142641,-0.566277848,-0.687810919,0.884668826,-0.377984827,-0.272925884,-0.105430209,-0.73243216,0.672627387,1.504615633,54.12868704,3.615400163,0.231466575,1.608131433,-1.476789285,-0.042615712,-0.295918984,0.27173982,2.086514081,0.352782528,0.711197357,14.49384582,33.49508395,30.67946645,88.29634063,-38.99926944,-26.18884787,45.57569073,57.74290683,67.75382079,2.086514081,0.352782528,0.711197357,10.84356337,1.81754998,1164.915597,-4.415783524,11914.39585,5012.034742,195783.14,194335.8183,34.81872733,1164.365778,-25394.69604,18992.63203,-310.7256224,-273.5464376,-12347.30154,75788.2761,0.665951359,6648.036819,100956.6819,757.5373242,97546.84912,5890.499494,3409.832815,0,0,6648.036819,100956.6819,107604.7187,-10.18148808,10.18148808,-7.20E-12,-442.4763323,1406.726332,395.2213793,-1423.846379,1353.271741,596.7282587,964.25,-4.55E-13,-1028.625,1.00E-20,1950,2.27E-13,4,6,4,6,30,6,0,0,0,2.78E-17,0,0,0,0,0,2.78E-17,-5.55E-17,-1.39E-17,5.55E-17,0,0,0,5.55E-17,5.55E-17,1.39E-17,8.50E-07,-1.69E-07,-6.51E-08,2.48E-06,2.82E-07,6.29E-07,-0.001735441,0.001678768,-6.51E-08,0.001777641,0.00168197,-0.003158896,3.67E-05,-5.89E-05,0.003363941,-0.006317791,0.006317791
5.064944505,32.67311161,3.161385974,0.857966589,0.276874043,0.432705555,-0.503203042,0.622421344,0.599481751,-0.103344237,-0.732074064,0.673340578,4.25146169,26.9105293,8.461642736,-0.363653907,-0.602287843,-0.710637172,0.925783887,-0.318303188,-0.203978616,-0.103344237,-0.732074064,0.673340578,1.472944506,54.09883776,3.578009537,0.226619391,1.605481662,-1.476643189,-0.040665618,-0.287946225,0.264826824,2.079470872,0.362386867,0.71314652,14.53607399,33.53488299,30.72932062,92.42258898,-32.91783426,-19.39844077,36.53695815,61.44985276,69.94372254,2.079470872,0.362386867,0.71314652,27.71947659,-0.532363486,1822.939644,-9.597513083,3594.829719,2707.39624,-797.4469406,773.3704964,54.64176436,-1116.721036,15581.3826,-16976.14333,-101.6160622,73.37830234,23376.82111,-71003.21376,0.66695279,6637.855331,100966.8634,754.5434019,97546.59796,5883.311929,3420.265455,0,0,6637.855331,100966.8634,107604.7187,-10.37837239,10.37837239,-5.50E-12,-449.3805343,1413.630534,394.1994293,-1422.824429,1354.930197,595.0698028,964.25,1.14E-13,-1028.625,2.27E-13,1950,-2.27E-13,4,6,4,6,30,6,0,0,0,-2.78E-17,0,-2.78E-17,0,0,0,-1.39E-17,-5.55E-17,0,5.55E-17,0,0,0,4.16E-17,5.55E-17,2.78E-17,-3.65E-06,-1.97E-06,-4.87E-06,3.65E-06,-2.82E-07,-6.28E-07,0.001428936,-0.00138061,-4.87E-06,-0.001926852,0.00196807,-0.000727923,-3.90E-05,-0.000104397,0.003936139,-0.001455847,0.003936139
5.066404189,32.72727264,3.16495025,0.858191114,0.27848042,0.431226933,-0.503242807,0.622137034,0.599743435,-0.101265441,-0.731706339,0.674055742,4.26603905,26.94413243,8.492441155,-0.269490337,-0.632031877,-0.726574611,0.957663964,-0.255228408,-0.133184801,-0.101265441,-0.731706339,0.674055742,1.442253059,54.06847058,3.540358665,0.221789062,1.602682369,-1.476374401,-0.038750825,-0.27986153,0.257795245,2.072180105,0.372011758,0.715138726,14.57699592,33.57537256,30.77952178,95.63551174,-26.48525013,-12.4309013,27.13211123,64.51949351,71.44163949,2.072180105,0.372011758,0.715138726,10.68077608,1.720843994,1147.254786,-3.984954636,11761.55152,5320.474268,195889.735,194232.7663,34.28592176,865.4675607,-25179.79009,19774.92308,-306.0560491,-281.3060344,-11897.52612,74972.01227,0.66795422,6627.476958,100977.2418,751.4494699,97546.48167,5876.027488,3430.760121,0,0,6627.476958,100977.2418,107604.7188,-10.2178715,10.2178715,1.46E-11,-456.3355334,1420.585533,393.1427894,-1421.767789,1356.407844,593.5921558,964.25,-1.14E-13,-1028.625,1.00E-20,1950,2.27E-13,4,6,4,6,30,6,0,-5.55E-17,0,0,5.55E-17,0,0,-5.55E-17,0,0,0,0,5.55E-17,0,1.11E-16,0,0,5.55E-17,0,6.56E-07,-1.42E-07,-2.30E-07,2.57E-06,2.82E-07,6.28E-07,-0.001346664,0.00129707,-2.30E-07,0.002089436,0.001287632,-0.003480831,3.98E-05,-6.19E-05,0.002575263,-0.006961662,0.006961662
5.067832957,32.78140333,3.168476945,0.858410815,0.280084012,0.429748554,-0.503280689,0.621860727,0.599998154,-0.099193858,-0.731329052,0.674772847,4.280657632,26.97777601,8.523289681,-0.172592391,-0.655194206,-0.73548108,0.979985941,-0.189415865,-0.061230588,-0.099193858,-0.731329052,0.674772847,1.411199542,54.03824167,3.502955153,0.21698513,1.599919208,-1.476160243,-0.036904764,-0.27196315,0.250913916,2.065067474,0.381483797,0.717022804,14.61840061,33.61567777,30.82939313,97.88352945,-19.77322996,-5.356590403,17.44806555,66.91755636,72.26120208,2.065067474,0.381483797,0.717022804,27.69340721,-0.569694778,1816.384774,-9.237338063,3672.249665,2590.868907,-906.7963689,878.6886623,54.44850432,-788.2443123,15937.66074,-15968.0486,-102.938595,76.70622859,23620.63274,-72373.8825,0.668955651,6617.259087,100987.4597,748.4716027,97546.2153,5868.787484,3441.244364,0,0,6617.259087,100987.4597,107604.7188,-10.41241237,10.41241237,1.80E-12,-463.2141072,1427.464107,392.1067151,-1420.731715,1357.993369,592.0066311,964.25,6.82E-13,-1028.625,-4.55E-13,1950,4.55E-13,4,6,4,6,30,6,0,0,0,0,-2.78E-17,0,0,0,0,-1.04E-17,0,-3.47E-18,2.78E-17,0,0,0,1.04E-17,2.78E-17,3.47E-18,-3.56E-06,-1.86E-06,-4.67E-06,3.49E-06,-2.82E-07,-6.27E-07,0.001024237,-0.000983795,-4.67E-06,-0.002156057,0.001546609,-0.001011333,-4.02E-05,-0.00010083,0.003093218,-0.002022667,0.003093218
5.069231151,32.83550353,3.17196611,0.858625712,0.281684748,0.428270464,-0.503316741,0.621592375,0.600245931,-0.097129531,-0.730942284,0.675491844,4.295316977,27.01146024,8.554188249,-0.073928347,-0.671527362,-0.737282579,0.992522269,-0.121549906,0.011187783,-0.097129531,-0.730942284,0.675491844,1.381195092,54.00759646,3.465405341,0.212194811,1.59697942,-1.475796949,-0.035096017,-0.263973535,0.243932373,2.057688551,0.390948525,0.718917195,14.65840654,33.65653805,30.87945955,99.16266158,-12.84641672,1.758739883,7.588771036,68.62045787,72.36863188,2.057688551,0.390948525,0.718917195,10.51875843,1.629649556,1130.060617,-3.566539229,11566.00659,5600.507766,195965.4102,194160.0249,33.76769229,534.1630894,-24799.02995,20493.82362,-300.2958146,-288.2931291,-11659.99867,74102.36548,0.669957082,6606.846674,100997.8721,745.3722547,97546.11339,5861.47442,3451.758687,0,0,6606.846674,100997.8721,107604.7188,-10.25478771,10.25478771,-7.30E-12,-470.1168926,1434.366893,391.0296026,-1419.654603,1359.387146,590.6128541,964.25,-4.55E-13,-1028.625,2.27E-13,1950,-2.27E-13,4,6,4,6,30,6,0,-5.55E-17,-1.11E-16,-2.78E-17,0,2.78E-17,0,-1.11E-16,-1.11E-16,6.94E-18,2.78E-17,-7.37E-18,1.11E-16,0,1.67E-16,2.22E-16,3.47E-17,2.78E-17,3.51E-17,4.22E-07,-1.09E-07,-4.30E-07,2.64E-06,2.82E-07,6.27E-07,-0.000899554,0.00085859,-4.30E-07,0.002317535,0.000840763,-0.003721147,4.34E-05,-6.44E-05,0.001681526,-0.007442294,0.007442294
5.07059909,32.88957307,3.175417739,0.858835827,0.283282572,0.426792698,-0.503351014,0.621331942,0.600486782,-0.095072496,-0.730546099,0.676212702,4.310016664,27.04518536,8.585136862,0.025515418,-0.680854804,-0.731973838,0.995143298,-0.05233673,0.083370754,-0.095072496,-0.730546099,0.676212702,1.350774215,53.97699452,3.42799233,0.207435614,1.59410378,-1.475513494,-0.033351671,-0.256148786,0.237081089,2.050505362,0.400289405,0.720737827,14.69896771,33.69734064,30.92934356,99.44074213,-5.781817353,8.843574963,-2.354200497,69.60814335,71.79107291,2.050505362,0.400289405,0.720737827,27.65784443,-0.60384632,1809.36118,-8.874664112,3786.991146,2504.378441,-980.4232645,948.9518911,54.24057434,-421.2345871,16450.516,-15040.71481,-105.2295568,79.25142897,23649.39735,-73776.20959,0.670958512,6596.591887,101008.1269,742.4085666,97545.8348,5854.18332,3462.292066,0,0,6596.591887,101008.1269,107604.7188,-10.44024867,10.44024867,9.01E-13,-476.9699796,1441.21998,389.9794795,-1418.604479,1360.896765,589.1032346,964.25,2.27E-13,-1028.625,2.27E-13,1950,-2.27E-13,4,6,4,6,30,6,-5.55E-17,1.11E-16,0,-2.78E-17,-2.78E-17,2.78E-17,0,0,0,-3.47E-18,0,3.47E-18,1.11E-16,5.55E-17,1.11E-16,0,3.12E-17,2.78E-17,3.12E-17,-3.43E-06,-1.76E-06,-4.45E-06,3.35E-06,-2.81E-07,-6.27E-07,0.000584701,-0.000553538,-4.45E-06,-0.002304671,0.001080807,-0.001208597,-4.20E-05,-9.77E-05,0.002161614,-0.002417194,0.002417194
5.07193711,32.94361181,3.178831889,0.859041182,0.284877417,0.425315301,-0.50338356,0.621079377,0.600720733,-0.093022792,-0.730140579,0.67693537,4.324756243,27.07895154,8.616135449,0.124744279,-0.683072751,-0.719618289,0.98781862,0.017502913,0.154622194,-0.093022792,-0.730140579,0.67693537,1.321441734,53.94608843,3.390552663,0.202687555,1.59102896,-1.475058674,-0.031647159,-0.248258632,0.230152848,2.043046071,0.409592354,0.722534545,14.73807769,33.73854876,30.97926312,98.73346931,1.352259965,15.83222182,-12.27422931,69.87159961,70.50823167,2.043046071,0.409592354,0.722534545,10.35890119,1.54362449,1113.411048,-3.159772121,11333.75888,5844.198736,196008.0157,194119.6361,33.26647319,182.3009028,-24267.5999,21119.5493,-293.6076515,-294.3071399,-11640.41899,73220.60806,0.671959943,6586.151638,101018.5671,739.3066123,97545.74409,5846.845026,3472.823024,0,0,6586.151638,101018.5671,107604.7187,-10.29206775,10.29206775,-5.50E-12,-483.819075,1448.069075,388.883329,-1417.508329,1362.209814,587.7901858,964.25,5.68E-13,-1028.625,2.27E-13,1950,1.00E-20,4,6,4,6,30,6,0,0,0,-2.78E-17,0,8.33E-17,0,0,0,0,0,-6.94E-18,8.33E-17,0,0,0,2.78E-17,0,9.02E-17,1.53E-07,-6.97E-08,-6.58E-07,2.70E-06,2.81E-07,6.27E-07,-0.000412857,0.000381752,-6.58E-07,0.002451022,0.000357987,-0.003871649,4.76E-05,-6.64E-05,0.000715974,-0.007743298,0.007743298
5.073245534,32.99761957,3.182208557,0.8592418,0.286469226,0.42383831,-0.503414428,0.620834645,0.600947799,-0.090980456,-0.729725789,0.677659819,4.339535282,27.11275903,8.647184012,0.222765355,-0.678151343,-0.700347308,0.970617408,0.087241213,0.224256143,-0.090980456,-0.729725789,0.677659819,1.291669312,53.9151221,3.353135631,0.197974456,1.588041292,-1.474704241,-0.030002287,-0.240507172,0.223330416,2.035790929,0.418802652,0.724292726,14.77777425,33.7798372,31.02915249,97.02862323,8.476495063,22.65467898,-22.079047,69.40574946,68.56071113,2.035790929,0.418802652,0.724292726,27.61175584,-0.634665955,1801.803509,-8.510705309,3932.333922,2455.213106,-1014.76057,980.6881554,54.0159294,-31.33460419,17101.46365,-14221.71516,-108.3088524,80.83029246,23461.66341,-75168.93435,0.672961373,6575.85957,101028.8592,736.3549318,97545.4567,5839.504638,3483.402476,0,0,6575.85957,101028.8592,107604.7188,-10.46217055,10.46217055,4.50E-12,-490.6463055,1454.896306,387.8191199,-1416.44412,1363.640441,586.3595588,964.25,5.68E-13,-1028.625,-4.55E-13,1950,1.00E-20,4,6,4,6,30,6,-5.55E-17,0,0,0,2.78E-17,0,0,1.11E-16,0,0,-2.78E-17,0,1.11E-16,5.55E-17,1.11E-16,0,0,5.55E-17,0,-3.27E-06,-1.68E-06,-4.20E-06,3.22E-06,-2.81E-07,-6.27E-07,0.000125787,-0.000104953,-4.20E-06,-0.002368511,0.000587954,-0.001313177,-4.43E-05,-9.52E-05,0.001175908,-0.002626355,0.002626355
5.074524693,33.05159622,3.185547802,0.859437702,0.288057935,0.422361767,-0.503443671,0.620597693,0.601168008,-0.088945524,-0.72930181,0.678385999,4.354353342,27.14660799,8.678282473,0.318597441,-0.66613496,-0.67435887,0.943707775,0.15615084,0.291603413,-0.088945524,-0.72930181,0.678385999,1.262992744,53.88397001,3.315812841,0.193270857,1.584837346,-1.474161307,-0.028400078,-0.232720224,0.216458243,2.028259174,0.427942922,0.725992603,14.81600967,33.82137332,31.07891621,94.36174145,15.52193885,29.24794436,-31.66333476,68.21662016,65.94140839,2.028259174,0.427942922,0.725992603,10.20234763,1.462411605,1097.3644,-2.763596238,11072.31036,6044.909057,196016.4301,194112.64,32.78408567,-177.980299,-23605.9625,21625.77192,-286.1915889,-299.1830015,-11836.55695,72368.23506,0.673962804,6565.3974,101039.3214,733.2534199,97545.37365,5832.14398,3493.947703,0,0,6565.3974,101039.3214,107604.7188,-10.32941723,10.32941723,1.01E-11,-497.4408064,1461.690806,386.7054492,-1415.330449,1364.876014,585.1239862,964.25,-6.82E-13,-1028.625,1.00E-20,1950,1.00E-20,4,6,4,6,30,6,0,0,0,0,0,2.78E-17,0,0,0,2.78E-17,-2.78E-17,0,2.78E-17,0,0,0,2.78E-17,2.78E-17,2.78E-17,-1.41E-07,-2.38E-08,-9.04E-07,2.74E-06,2.81E-07,6.27E-07,9.25E-05,-0.000112886,-9.04E-07,0.00248332,-0.000142875,-0.003927476,5.22E-05,-6.77E-05,-0.00028575,-0.007854953,0.007854953
5.075774918,33.1055416,3.188849625,0.859628913,0.289643487,0.420885711,-0.503471337,0.620368484,0.601381374,-0.086918032,-0.728868709,0.679113879,4.369209981,27.18049866,8.709430829,0.411280857,-0.647141843,-0.641915487,0.907355119,0.223512508,0.356018043,-0.086918032,-0.728868709,0.679113879,1.233884758,53.85265015,3.278399408,0.188605121,1.581737747,-1.473733874,-0.026852516,-0.225042199,0.209663981,2.020930604,0.437022618,0.727688678,14.85482032,33.86313313,31.12880079,90.74028212,22.41002966,35.54612779,-40.93811248,66.31425259,62.70380976,2.020930604,0.437022618,0.727688678,27.55437771,-0.661995215,1793.666967,-8.146924187,4100.186583,2449.21579,-1008.076761,972.2326422,53.7731667,364.501365,17867.23287,-13534.58507,-111.9627478,81.29829313,23063.81761,-76511.38031,0.674964235,6555.067982,101049.6508,730.3113768,97545.0812,5824.756606,3504.569566,0,0,6555.067982,101049.6508,107604.7188,-10.47858774,10.47858774,8.99E-13,-504.2412834,1468.491283,385.6270357,-1414.252036,1366.224571,583.7754291,964.25,1.14E-13,-1028.625,1.00E-20,1950,1.00E-20,4,6,4,6,30,6,-5.55E-17,0,0,0,2.78E-17,-2.78E-17,0,0,-5.55E-17,0,2.78E-17,-2.78E-17,5.55E-17,5.55E-17,0,5.55E-17,0,5.55E-17,5.55E-17,-3.08E-06,-1.60E-06,-3.94E-06,3.12E-06,-2.81E-07,-6.27E-07,-0.000336765,0.000346603,-3.94E-06,-0.002345953,8.62E-05,-0.00132196,-4.69E-05,-9.34E-05,0.000172415,-0.00264392,0.00264392
