xi, x, y, z
4.600000000000000200e-01, 2.327101510100793469e+00, -1.546931642384949290e+00, 0.000000000000000000e+00
4.650000000000000244e-01, 2.346936012263378224e+00, -1.571294582678262275e+00, 0.000000000000000000e+00
4.700000000000000289e-01, 2.366744989860638082e+00, -1.595678281525989561e+00, 0.000000000000000000e+00
4.750000000000000333e-01, 2.386532267930138840e+00, -1.620079593224344361e+00, 0.000000000000000000e+00
4.799999999999999822e-01, 2.406301675641038251e+00, -1.644495385730736503e+00, 0.000000000000000000e+00
4.849999999999999867e-01, 2.426057045539963486e+00, -1.668922538245541265e+00, 0.000000000000000000e+00
4.899999999999999911e-01, 2.445802212810838761e+00, -1.693357938796106632e+00, 0.000000000000000000e+00
4.949999999999999956e-01, 2.465541014545637122e+00, -1.717798481822540468e+00, 0.000000000000000000e+00
5.000000000000000000e-01, 2.485277289023070768e+00, -1.742241065764827290e+00, 0.000000000000000000e+00
5.050000000000000044e-01, 2.505014874992217422e+00, -1.766682590650735740e+00, 0.000000000000000000e+00
5.100000000000000089e-01, 2.524757610958122012e+00, -1.791119955684092435e+00, 0.000000000000000000e+00
5.150000000000000133e-01, 2.544509334466364958e+00, -1.815550056832848425e+00, 0.000000000000000000e+00
5.200000000000000178e-01, 2.564273881383646536e+00, -1.839969784416516818e+00, 0.000000000000000000e+00
5.250000000000000222e-01, 2.584055085171372834e+00, -1.864376020692412927e+00, 0.000000000000000000e+00
5.300000000000000266e-01, 2.603856776149262142e+00, -1.888765637440284362e+00, 0.000000000000000000e+00
5.350000000000000311e-01, 2.623682780745979937e+00, -1.913135493544841914e+00, 0.000000000000000000e+00
5.400000000000000355e-01, 2.643536920733749795e+00, -1.937482432575736269e+00, 0.000000000000000000e+00
5.450000000000000400e-01, 2.663423012443938642e+00, -1.961803280364604829e+00, 0.000000000000000000e+00
5.500000000000000444e-01, 2.683344865960535230e+00, -1.986094842578765673e+00, 0.000000000000000000e+00
5.550000000000000488e-01, 2.703306284288450989e+00, -2.010353902291251327e+00, 0.000000000000000000e+00
5.600000000000000533e-01, 2.723311062493535939e+00, -2.034577217546866379e+00, 0.000000000000000000e+00
5.650000000000000577e-01, 2.743362986811153537e+00, -2.058761518923998057e+00, 0.000000000000000000e+00
5.700000000000000622e-01, 2.763465833720173404e+00, -2.082903507092025208e+00, 0.000000000000000000e+00
5.750000000000000666e-01, 2.783623368979149859e+00, -2.106999850364149385e+00, 0.000000000000000000e+00
