time,total_energy,energy_increment,external_power,tip_velocity_B_1,tip_velocity_B_2,tip_velocity_B_3,tip_position_I_1,tip_position_I_2,tip_position_I_3,mid_constraint_1,mid_constraint_2,mid_constraint_3,mid_constraint_4,mid_constraint_5,mid_constraint_6,mid_constraint_norm,drift_K_1,drift_K_2,drift_K_3,Gamma_1,Gamma_2,Gamma_3
0.123,0.0918609815584024,1.38777878078145e-17,-0,0.70343590850699,0.911558953756661,0.0212036943495371,0.97899303903096,0.139012155655135,0.13850700810539,1.99840144432528e-15,1.66533453693773e-15,0,3.46944695195361e-18,-6.93889390390723e-17,2.77555756156289e-17,2.6024113215439e-15,1.48403882858357e-15,1.55010635344245e-15,5.64728773523547e-15,1.26452655585077e-15,6.72370964651142e-16,5.3744141014572e-15
0.124,0.0918609815584024,5.55111512312578e-17,-0,0.592317464349111,0.794324892723863,0.0110915511407041,0.979223205626227,0.138381909149481,0.137671950373812,1.99840144432528e-15,1.66533453693773e-15,1.11022302462516e-16,5.20417042793042e-18,-5.55111512312578e-17,2.77555756156289e-17,2.60444856879949e-15,1.54707841205667e-15,1.45736047664461e-15,5.64454134046825e-15,1.2782902334667e-15,7.46657408659237e-16,5.79659763842183e-15
0.125,0.0918609815584025,1.11022302462516e-16,-0,0.48304744643181,0.669190305540651,0.00156730905739927,0.979408424646305,0.137857388022089,0.136954194304986,1.99840144432528e-15,1.66533453693773e-15,0,3.46944695195361e-18,-5.55111512312578e-17,4.16333634234434e-17,2.60226330614758e-15,1.50151740933192e-15,1.56971547255517e-15,5.64594064262428e-15,1.30112124540363e-15,7.17498490172799e-16,5.29797159387436e-15
0.126,0.0918609815584024,2.77555756156289e-17,-0,0.374061491748729,0.54160991008307,-0.00734969067988209,0.979550183707061,0.137438431443547,0.136358754519992,1.99840144432528e-15,1.66533453693773e-15,0,3.46944695195361e-18,-6.93889390390723e-17,4.16333634234434e-17,2.60259632895155e-15,1.58161133093467e-15,1.55158306165372e-15,5.65159066264511e-15,1.38146302631658e-15,7.65459387814507e-16,5.92943811172508e-15
0.127,0.0918609815584023,1.38777878078145e-16,-0,0.266952374032888,0.408835816703887,-0.0160921203214423,0.979649549672493,0.13712383298669,0.135889865278501,1.99840144432528e-15,1.55431223447522e-15,0,5.20417042793042e-18,-6.93889390390723e-17,4.16333634234434e-17,2.53299626926719e-15,1.61837443377643e-15,1.66072400214566e-15,5.65770209668848e-15,1.13849678378857e-15,6.43103545948388e-16,5.92170263145871e-15
0.128,0.0918609815584025,2.77555756156289e-17,-0,0.159968275128156,0.273670928638513,-0.0250537576654119,0.979706698638499,0.136912588461607,0.135551409478687,1.99840144432528e-15,1.66533453693773e-15,0,5.20417042793042e-18,-5.55111512312578e-17,4.16333634234434e-17,2.6022661971539e-15,1.62616557729439e-15,1.56806871947513e-15,5.64924511032827e-15,1.26344568436605e-15,7.70037967250159e-16,5.75029616882431e-15
0.129,0.0918609815584025,5.55111512312578e-17,-0,0.0544126209757915,0.133458053576592,-0.0351670061867698,0.979720640399312,0.13680401651394,0.135346812242717,1.99840144432528e-15,1.66533453693773e-15,1.11022302462516e-16,1.73472347597681e-18,-5.55111512312578e-17,4.16333634234434e-17,2.60462881009359e-15,1.57717801502741e-15,1.7055712982173e-15,5.64365929377064e-15,1.03744912318924e-15,6.63626962447265e-16,6.3254098213994e-15
0.13,0.0918609815584026,1.2490009027033e-16,0,-0.0505462131741236,-0.00658386135274427,-0.0471121279361916,0.979689317110626,0.136796606668588,0.135278265134241,1.99840144432528e-15,1.66533453693773e-15,0,1.73472347597681e-18,-4.16333634234434e-17,5.55111512312578e-17,2.60226157154224e-15,1.58298067796181e-15,1.62944545033764e-15,5.64398721335635e-15,1.15766898215934e-15,6.03584687862055e-16,6.10035729522507e-15
0.131,0.0918609815584024,2.08166817117217e-16,0,-0.150688277121644,-0.145212439126327,-0.0616707928566171,0.979610107843077,0.136887111806844,0.135344518281416,1.99840144432528e-15,1.66533453693773e-15,1.11022302462516e-16,1.73472347597681e-18,-5.55111512312578e-17,2.77555756156289e-17,2.60444394706382e-15,1.57634402932862e-15,1.65889332691351e-15,5.63594728368026e-15,1.08608410193404e-15,6.66301506191471e-16,6.04396380210716e-15
0.132,0.0918609815584022,5.55111512312578e-17,0,-0.243156298457284,-0.272641293773978,-0.0791473520547078,0.979480687775384,0.137068740633684,0.135538593766048,1.99840144432528e-15,1.66533453693773e-15,1.11022302462516e-16,3.46944695195361e-18,-4.16333634234434e-17,4.16333634234434e-17,2.60437173137882e-15,1.59640593810744e-15,1.73952940329318e-15,5.63960107678496e-15,1.03055569477623e-15,7.49220321535176e-16,6.41892318525801e-15
0.133,0.0918609815584023,1.38777878078145e-16,0,-0.323536256849361,-0.386916839003007,-0.0999295806806382,0.979299478339444,0.137330967289164,0.135847568943014,1.99840144432528e-15,1.66533453693773e-15,1.11022302462516e-16,3.46944695195361e-18,-5.55111512312578e-17,5.55111512312578e-17,2.60488932915148e-15,1.64630878806264e-15,1.75012521950971e-15,5.63796883105723e-15,9.28472557179488e-16,6.81409119240301e-16,6.62672723506576e-15
0.134,0.0918609815584021,8.32667268468867e-17,0,-0.392871501096257,-0.484505557931739,-0.123741395097419,0.979065429113489,0.137661199548705,0.136256007853608,2.1094237467878e-15,1.66533453693773e-15,0,1.73472347597681e-18,-6.93889390390723e-17,4.16333634234434e-17,2.68878389509204e-15,1.66108485933501e-15,1.88815316192026e-15,5.64135949398306e-15,8.69699164109954e-16,7.69413908753746e-16,6.88791392585848e-15
0.135,0.0918609815584021,2.22044604925031e-16,0,-0.445567031453013,-0.565546997940208,-0.150323982092597,0.978778477741844,0.138045136171635,0.136746317661159,2.1094237467878e-15,1.66533453693773e-15,0,1.73472347597681e-18,-5.55111512312578e-17,5.55111512312578e-17,2.68871226584725e-15,1.65803224025967e-15,1.80672040789885e-15,5.64841410385558e-15,9.09506436174043e-16,7.34940020012789e-16,6.68321755580731e-15
0.136,0.0918609815584023,1.11022302462516e-16,0,-0.479604145697589,-0.617639729462951,-0.17905188458032,0.978441017087501,0.138464492403399,0.137295214313145,1.99840144432528e-15,1.66533453693773e-15,0,3.46944695195361e-18,-6.93889390390723e-17,5.55111512312578e-17,2.60285531723012e-15,1.57413349862655e-15,1.9296728586288e-15,5.64582214769449e-15,7.70924072295497e-16,7.55897668194683e-16,7.08050119669189e-15
0.137,0.0918609815584024,0,0,-0.489250731884472,-0.640892564037174,-0.209422750487318,0.978058438969504,0.13889716102523,0.13787374813358,1.99840144432528e-15,1.66533453693773e-15,0,3.46944695195361e-18,-5.55111512312578e-17,4.16333634234434e-17,2.60226330614758e-15,1.71574316966999e-15,1.89872821061221e-15,5.64240403275669e-15,9.7804497628535e-16,7.99526997674914e-16,6.69611530824165e-15
0.138,0.0918609815584024,4.16333634234434e-17,0,-0.474065435426227,-0.631339511335109,-0.240591345001844,0.977638739241341,0.139319089149466,0.138450762083676,2.1094237467878e-15,1.66533453693773e-15,0,5.20417042793042e-18,-2.77555756156289e-17,5.55111512312578e-17,2.68828692789823e-15,1.65449925060978e-15,2.0675266444445e-15,5.64081599635772e-15,8.94237753193898e-16,8.22496891567586e-16,6.70445107059799e-15
0.139,0.0918609815584024,8.32667268468867e-17,0,-0.433637424567539,-0.590772504054201,-0.271769104484847,0.977192275993608,0.139705364084849,0.138995060872625,2.1094237467878e-15,1.66533453693773e-15,0,6.93889390390723e-18,-4.16333634234434e-17,5.55111512312578e-17,2.68846994339521e-15,1.74327061958622e-15,2.13805829859815e-15,5.63657034248414e-15,8.90109250148536e-16,8.06288316963941e-16,6.97499327162235e-15
0.14,0.0918609815584025,6.93889390390723e-17,0,-0.368528063333828,-0.522330420654953,-0.301757286609942,0.976731122565048,0.140031917735958,0.139478095505422,1.99840144432528e-15,1.66533453693773e-15,0,6.93889390390723e-18,-4.16333634234434e-17,5.55111512312578e-17,2.60227024455735e-15,1.60091530657279e-15,2.01644856616516e-15,5.6404140248516e-15,8.12921109763393e-16,9.66183357912277e-16,7.53996955182035e-15
0.141,0.0918609815584024,5.55111512312578e-17,0,-0.280390726935458,-0.429410863992517,-0.329383921343868,0.976268696580102,0.140276587816455,0.139874775663651,1.88737914186277e-15,1.66533453693773e-15,0,5.20417042793042e-18,-5.55111512312578e-17,5.55111512312578e-17,2.51827901636577e-15,1.67794852753063e-15,2.23742257133119e-15,5.63121363497251e-15,8.40496796652528e-16,8.41249785579416e-16,7.27916098393088e-15
0.142,0.0918609815584025,4.16333634234434e-17,-0,-0.173388883206244,-0.31636549661198,-0.353412660392597,0.975819042790024,0.140419828573063,0.140164776973965,1.88737914186277e-15,1.77635683940025e-15,0,5.20417042793042e-18,-4.16333634234434e-17,6.93889390390723e-17,2.59310988799616e-15,1.66975464494999e-15,2.13425790012328e-15,5.66574076053967e-15,8.32789345202209e-16,1.02471447889183e-15,7.99336483985394e-15
0.143,0.0918609815584025,4.16333634234434e-17,0,-0.0480702834281233,-0.190146277374168,-0.373063493875541,0.975395944615433,0.14044524352261,0.140333387421839,1.88737914186277e-15,1.77635683940025e-15,0,6.93889390390723e-18,-5.55111512312578e-17,6.93889390390723e-17,2.59337388493123e-15,1.61375798159863e-15,2.20246519341846e-15,5.64538988591577e-15,8.7111968179435e-16,1.00180628057235e-15,7.79032310212823e-15
0.144,0.0918609815584024,8.32667268468867e-17,-0,0.0929934918681526,-0.047427542569714,-0.387537798105327,0.975013425190676,0.140338209163034,0.140367991980249,1.88737914186277e-15,1.77635683940025e-15,0,8.67361737988404e-18,-5.55111512312578e-17,6.93889390390723e-17,2.59337910657758e-15,1.57160543770127e-15,2.05671853588549e-15,5.65219425988169e-15,6.34786881816476e-16,8.904558185078e-16,7.70670930871076e-15
0.145,0.0918609815584025,8.32667268468867e-17,-0,0.250224684992765,0.106743544242378,-0.396210428821215,0.974685746278761,0.140085230929639,0.14025720738173,1.88737914186277e-15,1.77635683940025e-15,0,5.20417042793042e-18,-4.16333634234434e-17,6.93889390390723e-17,2.59310988799616e-15,1.65352081029639e-15,2.0718787302335e-15,5.61312030171267e-15,6.96855526570797e-16,9.84794912397958e-16,7.85963216570799e-15
0.146,0.0918609815584024,5.55111512312578e-17,-0,0.420623136033378,0.274813727534359,-0.398595194707837,0.974426861702245,0.139674327310531,0.139991216211747,1.88737914186277e-15,1.66533453693773e-15,0,5.20417042793042e-18,-4.16333634234434e-17,6.93889390390723e-17,2.51835549322509e-15,1.57949031422404e-15,1.95616192292711e-15,5.66612029114668e-15,6.8392205233875e-16,1.00103392562305e-15,7.88737083517814e-15
0.147,0.0918609815584025,5.55111512312578e-17,-0,0.603171977031668,0.450377777008731,-0.394530376184874,0.974249746807941,0.139095742434544,0.139561756737556,1.88737914186277e-15,1.77635683940025e-15,0,6.93889390390723e-18,-4.16333634234434e-17,5.55111512312578e-17,2.59277970894796e-15,1.62763905797822e-15,2.07688396490493e-15,5.67021395445001e-15,8.89879987740571e-16,9.90234269946683e-16,7.48042371635488e-15
0.148,0.0918609815584025,2.77555756156289e-17,-0,0.790785801763992,0.633576883298896,-0.384041947102609,0.974165185423037,0.13834323865246,0.138963836794354,1.99840144432528e-15,1.77635683940025e-15,0,5.20417042793042e-18,-4.16333634234434e-17,6.93889390390723e-17,2.6750004109843e-15,1.6523413128837e-15,1.95672666595904e-15,5.66429493043501e-15,7.32580958730095e-16,1.11586249822108e-15,8.26268149044814e-15
0.149,0.0918609815584026,2.08166817117217e-16,-0,0.982052114278794,0.815465534125271,-0.36753897477281,0.974181035228355,0.137414255929739,0.138196678510046,1.88737914186277e-15,1.77635683940025e-15,0,6.93889390390723e-18,-4.16333634234434e-17,6.93889390390723e-17,2.59311394969103e-15,1.65081169653712e-15,1.83604931958133e-15,5.67666521163681e-15,6.7021544375949e-16,1.23720648644257e-15,8.36115696930296e-15
0.15,0.0918609815584023,6.93889390390723e-17,-0,1.17389062238396,0.999273130983601,-0.345672603542609,0.974302806753017,0.136308874393583,0.137260855845214,1.88737914186277e-15,1.77635683940025e-15,1.11022302462516e-16,6.93889390390723e-18,-4.16333634234434e-17,6.93889390390723e-17,2.59548953142298e-15,1.66959826950613e-15,1.94591268480737e-15,5.67525948845154e-15,7.06068283099038e-16,1.18654564657037e-15,8.12157737803143e-15
0.151,0.0918609815584023,3.05311331771918e-16,-0,1.36539387130225,1.18812574983212,-0.31927517457534,0.974534804046737,0.135027608174309,0.136154832466862,1.99840144432528e-15,1.88737914186277e-15,1.11022302462516e-16,3.46944695195361e-18,-5.55111512312578e-17,5.55111512312578e-17,2.75214631194424e-15,1.66711977842081e-15,1.77888428503255e-15,5.66596583709925e-15,8.1994849969277e-16,1.23035004571994e-15,8.112608631233e-15
0.152,0.0918609815584026,2.4980018054066e-16,-0,1.55695038987258,1.37693778057269,-0.289251690471884,0.974879496151082,0.133571464364965,0.134876784377851,1.88737914186277e-15,1.77635683940025e-15,1.11022302462516e-16,5.20417042793042e-18,-4.16333634234434e-17,6.93889390390723e-17,2.59548547344567e-15,1.71787928457938e-15,1.85060611205307e-15,5.66971034271597e-15,7.65452753683837e-16,1.22425621061233e-15,8.10657643906361e-15
0.153,0.0918609815584023,2.91433543964104e-16,-0,1.7438363821351,1.56524201255493,-0.256667642267077,0.975336595351264,0.131943542171178,0.133426436292195,1.88737914186277e-15,1.88737914186277e-15,2.22044604925031e-16,5.20417042793042e-18,-5.55111512312578e-17,5.55111512312578e-17,2.67953240623536e-15,1.5392953690499e-15,1.84930594945275e-15,5.64894608325508e-15,8.99022801509824e-16,1.13871284422913e-15,7.34411691618219e-15
0.154,0.091860981558402,2.77555756156289e-17,-0,1.92440323151974,1.75433800764076,-0.222685498864345,0.975903474228117,0.130147782744052,0.131804559060089,1.99840144432528e-15,1.88737914186277e-15,1.11022302462516e-16,5.20417042793042e-18,-5.55111512312578e-17,6.93889390390723e-17,2.75246393357405e-15,1.61032936821391e-15,1.77801545884934e-15,5.6682671125297e-15,9.09178429995374e-16,1.23787065210961e-15,8.18558935796377e-15
0.155,0.0918609815584021,2.91433543964104e-16,-0,2.10517573295442,1.94160270082203,-0.188463129457432,0.976576310042489,0.128187359746965,0.130009866480411,1.99840144432528e-15,1.88737914186277e-15,1.11022302462516e-16,5.20417042793042e-18,-5.55111512312578e-17,5.55111512312578e-17,2.75214904550534e-15,1.67718870224364e-15,1.88736948815375e-15,5.66901859896389e-15,1.02252173149723e-15,1.18787482396207e-15,7.47006654646903e-15
0.156,0.0918609815584018,2.22044604925031e-16,-0,2.27874520927154,2.13527259224016,-0.155052460930183,0.977350143332247,0.126064549941324,0.128038923335518,1.88737914186277e-15,1.88737914186277e-15,1.11022302462516e-16,5.20417042793042e-18,-6.93889390390723e-17,6.93889390390723e-17,2.67327191565563e-15,1.70369657169303e-15,1.80422662076276e-15,5.66598690716681e-15,1.05586786338673e-15,1.34849351475689e-15,8.49529208562213e-15
0.157,0.0918609815584016,1.52655665885959e-16,-0,2.4519066251316,2.33184084132505,-0.123416733795489,0.97821880023913,0.123780455294299,0.12588680602568,1.99840144432528e-15,1.88737914186277e-15,1.11022302462516e-16,5.20417042793042e-18,-5.55111512312578e-17,8.32667268468867e-17,2.75284874785462e-15,1.62894105424335e-15,1.79443049783683e-15,5.67053610127427e-15,1.02257296228464e-15,1.29079135385496e-15,7.95065234019686e-15
0.158,0.0918609815584014,1.52655665885959e-16,-0,2.62648789185174,2.5320682039401,-0.094238955210741,0.979175160831552,0.121334507639154,0.123546559284644,1.88737914186277e-15,1.77635683940025e-15,1.11022302462516e-16,3.46944695195361e-18,-5.55111512312578e-17,5.55111512312578e-17,2.59540837067136e-15,1.57745240121722e-15,1.91406495060441e-15,5.67358465844223e-15,1.06010848998119e-15,1.3298877103088e-15,8.01833552050972e-15
0.159,0.0918609815584013,5.27355936696949e-16,-0,2.7951581860025,2.74224714572636,-0.0678984842782113,0.980210676511081,0.118725474435531,0.121010673770496,1.88737914186277e-15,1.88737914186277e-15,1.11022302462516e-16,3.46944695195361e-18,-5.55111512312578e-17,5.55111512312578e-17,2.67262062680163e-15,1.47829274105874e-15,1.92629004839137e-15,5.67791286839326e-15,1.03490150009487e-15,1.3588459464733e-15,8.793306284172e-15
0.16,0.0918609815584007,3.88578058618805e-16,-0,2.966224190456,2.94911792966935,-0.0444805501635368,0.981314761136334,0.115952654536311,0.118273516544323,1.88737914186277e-15,1.88737914186277e-15,1.11022302462516e-16,1.73472347597681e-18,-6.93889390390723e-17,6.93889390390723e-17,2.67326741290669e-15,1.47692452247351e-15,1.96179092247932e-15,5.6842405700181e-15,1.07803540862196e-15,1.31257011340849e-15,8.11882611789672e-15
0.161,0.0918609815584003,2.91433543964104e-16,-0,3.12948672879192,3.15233209331998,-0.0239873352511444,0.982474102498304,0.113017767247107,0.115334149577852,1.77635683940025e-15,1.88737914186277e-15,0,2.60208521396521e-18,-6.93889390390723e-17,4.85722573273506e-17,2.593226659186e-15,1.44691733690822e-15,1.9084272374242e-15,5.68008684145927e-15,1.04573508947174e-15,1.18407116570166e-15,7.65571029151393e-15
0.162,0.0918609815584006,3.05311331771918e-16,-0,3.27855272428408,3.34610274452695,-0.00653145702828128,0.983672370448379,0.109926422982881,0.112198711729565,1.77635683940025e-15,1.88737914186277e-15,0,8.67361737988404e-19,-6.93889390390723e-17,5.55111512312578e-17,2.59336474702481e-15,1.50711858111438e-15,1.87324545733693e-15,5.67052980084525e-15,9.84894600483353e-16,1.21221399819177e-15,8.00102309754673e-15
0.163,0.0918609815584009,4.16333634234434e-17,-0,3.42177251561719,3.51693382014927,0.00782499120761049,0.984891356012914,0.106687650490142,0.108878653225927,1.77635683940025e-15,1.88737914186277e-15,0,8.67361737988404e-19,-6.24500451351651e-17,4.85722573273506e-17,2.59304910687367e-15,1.48499056574404e-15,1.99204012542764e-15,5.67262608715488e-15,9.67377843661483e-16,1.3231254522958e-15,8.10358242555616e-15
0.164,0.0918609815584009,1.80411241501588e-16,-0,3.54277161637504,3.6735397778267,0.0191112840092724,0.986112078396615,0.103312866221654,0.105389808718153,1.88737914186277e-15,1.77635683940025e-15,0,2.60208521396521e-18,-5.55111512312578e-17,4.85722573273506e-17,2.59289243297192e-15,1.45784909532385e-15,1.96719545973944e-15,5.68647578906396e-15,9.08505423268259e-16,1.22655047597964e-15,8.0293766927671e-15
0.165,0.0918609815584011,4.16333634234434e-17,-0,3.65088532711216,3.80674566356463,0.0275994945517715,0.987315890569322,0.0998153391096856,0.101750659257629,1.88737914186277e-15,1.77635683940025e-15,-5.55111512312578e-17,1.73472347597681e-18,-6.24500451351651e-17,4.16333634234434e-17,2.59352298780762e-15,1.4537110207596e-15,2.00012592477383e-15,5.6810702395929e-15,8.71943428697718e-16,1.09447787954476e-15,7.36511863052002e-15
0.166,0.0918609815584011,1.66533453693773e-16,-0,3.74448096823746,3.91463680379584,0.0338492314258745,0.988485371048529,0.0962099315597103,0.0979809581388805,1.88737914186277e-15,1.77635683940025e-15,-1.11022302462516e-16,8.67361737988404e-19,-6.93889390390723e-17,3.46944695195361e-17,2.59537836953677e-15,1.38736836757206e-15,1.90307460034106e-15,5.6811945543381e-15,8.29764934103038e-16,1.11048227114218e-15,7.57518764645514e-15
0.167,0.0918609815584013,1.94289029309402e-16,-0,3.80997625400324,4.00005250825348,0.0385583881009233,0.989604180859461,0.0925147462999652,0.0941051932958826,1.88737914186277e-15,1.77635683940025e-15,0,1.73472347597681e-18,-6.24500451351651e-17,4.16333634234434e-17,2.59292884599164e-15,1.42219376911564e-15,1.87304390688708e-15,5.66910671230032e-15,8.32689968642428e-16,1.02975721030827e-15,6.87302257409012e-15
0.168,0.0918609815584011,1.66533453693773e-16,-0,3.85704997852738,4.048102041308,0.0422264775292056,0.990657724170174,0.0887520625430716,0.0901528457839998,1.88737914186277e-15,1.77635683940025e-15,-5.55111512312578e-17,8.67361737988404e-19,-6.24500451351651e-17,4.16333634234434e-17,2.59352255269497e-15,1.39605649987109e-15,1.93626066010644e-15,5.67107176211158e-15,8.45338799555756e-16,1.10191814500792e-15,7.74067126842499e-15
0.169,0.0918609815584013,3.33066907387547e-16,-0,3.87915421003668,4.06854482406027,0.0455213345147829,0.991634677411435,0.084945933630412,0.0861539524499382,1.88737914186277e-15,1.66533453693773e-15,0,1.73472347597681e-18,-6.24500451351651e-17,4.16333634234434e-17,2.51816907681139e-15,1.3759680086382e-15,1.97640482284209e-15,5.66806298729383e-15,8.78445195750014e-16,1.0261385167e-15,7.35093202496537e-15
0.17,0.0918609815584016,3.46944695195361e-16,-0,3.8713851141411,4.06667901499068,0.0490711339164984,0.992527489148392,0.0811209746618979,0.0821369752554948,1.88737914186277e-15,1.66533453693773e-15,0,2.60208521396521e-18,-5.55111512312578e-17,4.85722573273506e-17,2.51813158274078e-15,1.50443356451578e-15,2.05001998802087e-15,5.67069656208165e-15,9.25803326814944e-16,1.02855726991328e-15,7.70145955720764e-15
0.171,0.0918609815584019,2.63677968348475e-16,-0,3.84844944371602,4.02856347367299,0.0534127203524644,0.993332019270473,0.0773024524326178,0.0781301435446409,1.88737914186277e-15,1.66533453693773e-15,0,2.60208521396521e-18,-5.55111512312578e-17,4.16333634234434e-17,2.51800729561387e-15,1.48955322761027e-15,2.12192515561369e-15,5.66388703549574e-15,9.31804196111093e-16,1.10102886721121e-15,7.27058349581279e-15
0.172,0.0918609815584022,1.2490009027033e-16,-0,3.79149458288449,3.97194659868229,0.0587154060278767,0.99404728335729,0.0735164205527385,0.0741614956710714,1.88737914186277e-15,1.66533453693773e-15,0,2.60208521396521e-18,-4.85722573273506e-17,4.85722573273506e-17,2.51798817397292e-15,1.48186257476416e-15,2.14928724244251e-15,5.66415438358022e-15,9.44653002631939e-16,1.14029174814149e-15,7.61914564657482e-15
0.173,0.0918609815584021,1.38777878078145e-17,-0,3.71464785972922,3.88771648114114,0.0651758666124942,0.99467536583612,0.0697883400262347,0.0702578335082821,1.88737914186277e-15,1.55431223447522e-15,1.11022302462516e-16,3.46944695195361e-18,-4.85722573273506e-17,4.85722573273506e-17,2.44849812424841e-15,1.49231838275218e-15,2.14936005783655e-15,5.66332946913613e-15,8.96421713192588e-16,1.10037169266796e-15,6.99098984498805e-15
0.174,0.0918609815584021,1.11022302462516e-16,-0,3.61887208355635,3.7788959697312,0.0727851049501201,0.995221129792355,0.0661420219575638,0.0664434380729192,1.88737914186277e-15,1.66533453693773e-15,1.11022302462516e-16,3.03576608295941e-18,-4.16333634234434e-17,4.85722573273506e-17,2.52031087640153e-15,1.50017393802921e-15,2.12791947473333e-15,5.66589997857554e-15,8.65785284869615e-16,1.18343777648537e-15,8.01002060966864e-15
0.175,0.0918609815584022,2.4980018054066e-16,-0,3.49539214573848,3.65629462158173,0.0815298560977834,0.995691615499511,0.0625999643807326,0.0627405484672451,1.88737914186277e-15,1.66533453693773e-15,1.11022302462516e-16,3.46944695195361e-18,-4.16333634234434e-17,4.85722573273506e-17,2.52031143609164e-15,1.4852924767463e-15,2.12834545444016e-15,5.66326321058695e-15,8.80348770616804e-16,1.23085965384985e-15,8.40178282828465e-15
0.176,0.0918609815584024,1.66533453693773e-16,-0,3.3627314238985,3.51294495767908,0.0909818725126302,0.996095539076011,0.0591812797760798,0.059167824456491,1.88737914186277e-15,1.66533453693773e-15,1.11022302462516e-16,3.03576608295941e-18,-4.85722573273506e-17,4.85722573273506e-17,2.52043504993479e-15,1.45896964439605e-15,2.1344688610298e-15,5.66156385339275e-15,8.78487266282818e-16,1.22857687524092e-15,7.97749516341639e-15
0.177,0.0918609815584022,6.93889390390723e-17,-0,3.21680177950857,3.36254190478787,0.10087100847668,0.996442593541337,0.0559003255034582,0.0557378899164084,1.77635683940025e-15,1.55431223447522e-15,0,3.03576608295941e-18,-3.46944695195361e-17,4.85722573273506e-17,2.36112310763251e-15,1.52119163276571e-15,2.1128125919408e-15,5.66243108233287e-15,9.35178469178567e-16,1.21163449757029e-15,8.21733804794302e-15
0.178,0.0918609815584022,4.16333634234434e-17,-0,3.06248943184423,3.21368151732281,0.11112159664366,0.996742793065227,0.0527659859456819,0.0524567372268923,1.88737914186277e-15,1.66533453693773e-15,1.11022302462516e-16,3.03576608295941e-18,-4.16333634234434e-17,3.46944695195361e-17,2.52008161688094e-15,1.46278622056823e-15,2.14306456915431e-15,5.66238522013668e-15,8.80622616521401e-16,1.20719562803281e-15,8.29817445174668e-15
0.179,0.0918609815584021,1.52655665885959e-16,-0,2.91412814460674,3.06143124501058,0.12187401288723,0.997005893752396,0.0497815442434872,0.0493243787395536,1.77635683940025e-15,1.66533453693773e-15,1.11022302462516e-16,3.03576608295941e-18,-4.85722573273506e-17,4.16333634234434e-17,2.43828023603795e-15,1.50127930765659e-15,2.15398946314564e-15,5.66163006947684e-15,8.79130170242506e-16,1.1929353085677e-15,7.83086073182683e-15
0.18,0.091860981558402,6.93889390390723e-17,-0,2.76207771490445,2.91780925620739,0.133034718753412,0.99724077839532,0.0469467648547421,0.0463381084587083,1.77635683940025e-15,1.66533453693773e-15,1.11022302462516e-16,2.60208521396521e-18,-5.55111512312578e-17,3.46944695195361e-17,2.4383192279559e-15,1.45653636199122e-15,2.15372360307939e-15,5.6612019245196e-15,8.82620268315515e-16,1.20060144724434e-15,7.99649646042361e-15
0.181,0.0918609815584021,0,-0,2.61335177268164,2.77456211059218,0.144345880086572,0.997455108813164,0.0442601935827678,0.0434955218081491,1.88737914186277e-15,1.55431223447522e-15,1.11022302462516e-16,2.81892564846231e-18,-4.85722573273506e-17,3.81639164714898e-17,2.44831292813361e-15,1.47296821452822e-15,2.16337260374466e-15,5.66060477842876e-15,8.78382889122011e-16,1.20392886827862e-15,7.68363370334792e-15
0.182,0.0918609815584021,2.77555756156289e-17,-0,2.4699849753523,2.62718200047607,0.155204511606239,0.997655227430268,0.0417199628283381,0.0407965437217547,1.88737914186277e-15,1.55431223447522e-15,1.11022302462516e-16,2.81892564846231e-18,-5.20417042793042e-17,3.81639164714898e-17,2.44838421594091e-15,1.42950398265224e-15,2.12791026319551e-15,5.66126833291321e-15,8.32117192984462e-16,1.19006198867676e-15,7.38548695164764e-15
0.183,0.0918609815584021,1.11022302462516e-16,-0,2.32432009143338,2.48471144190696,0.164906390798418,0.997846134987735,0.0393235641260922,0.0382419891437141,1.88737914186277e-15,1.55431223447522e-15,1.11022302462516e-16,2.60208521396521e-18,-5.20417042793042e-17,3.46944695195361e-17,2.44833235388275e-15,1.39747159715886e-15,2.13628828900696e-15,5.66024162717688e-15,8.54408684650299e-16,1.23136124700068e-15,7.73419959198831e-15
0.184,0.091860981558402,1.38777878078145e-17,-0,2.1889586293054,2.33884997983489,0.172633310978751,0.998031421385875,0.0370667056858684,0.0358316122139059,1.88737914186277e-15,1.55431223447522e-15,1.11022302462516e-16,2.81892564846231e-18,-4.85722573273506e-17,3.81639164714898e-17,2.44831292813361e-15,1.46901426670013e-15,2.10592179138141e-15,5.66114588147868e-15,8.58479824488102e-16,1.22182549742834e-15,8.00751964246565e-15
0.185,0.091860981558402,4.16333634234434e-17,-0,2.05883420571688,2.19676300618799,0.177804405263879,0.998213243274853,0.0349434210799667,0.0335637423258018,1.88737914186277e-15,1.55431223447522e-15,0,3.03576608295941e-18,-5.20417042793042e-17,3.46944695195361e-17,2.44581434464132e-15,1.45387345864526e-15,2.10859246534817e-15,5.66115432523326e-15,8.31835207559325e-16,1.22449197497934e-15,8.41749323029301e-15
0.186,0.0918609815584019,6.93889390390723e-17,-0,1.93134142935607,2.05323396515958,0.179805477361204,0.998392481495204,0.0329480556400376,0.0314390368771519,1.88737914186277e-15,1.55431223447522e-15,0,2.81892564846231e-18,-5.55111512312578e-17,3.12250225675825e-17,2.44584361390199e-15,1.43763219536194e-15,2.09952877392434e-15,5.66163190215015e-15,8.67750046167285e-16,1.21915504976279e-15,8.08087747057172e-15
