xi, x, y, z
2.750000000000000222e-01, 1.708923317496847005e+00, -2.258489396894279855e-01, 0.000000000000000000e+00
2.800000000000000266e-01, 1.739444002293563996e+00, -2.332952492107107645e-01, 0.000000000000000000e+00
2.850000000000000311e-01, 1.769942795821956683e+00, -2.408307214986654121e-01, 0.000000000000000000e+00
2.899999999999999800e-01, 1.800419807660762261e+00, -2.484538128404912005e-01, 0.000000000000000000e+00
2.949999999999999845e-01, 1.830875160060623674e+00, -2.561629830269614994e-01, 0.000000000000000000e+00
2.999999999999999889e-01, 1.861308987702444684e+00, -2.639566953622216050e-01, 0.000000000000000000e+00
3.049999999999999933e-01, 1.891721437456926003e+00, -2.718334166699389320e-01, 0.000000000000000000e+00
3.099999999999999978e-01, 1.922112668145605552e+00, -2.797916172959635239e-01, 0.000000000000000000e+00
3.150000000000000022e-01, 1.952482850301801465e+00, -2.878297711071343135e-01, 0.000000000000000000e+00
3.200000000000000067e-01, 1.982832165935345392e+00, -2.959463554873529301e-01, 0.000000000000000000e+00
3.250000000000000111e-01, 2.013160808296037718e+00, -3.041398513296726946e-01, 0.000000000000000000e+00
3.300000000000000155e-01, 2.043468981639601445e+00, -3.124087430254322562e-01, 0.000000000000000000e+00
3.350000000000000200e-01, 2.073756900994601970e+00, -3.207515184501452676e-01, 0.000000000000000000e+00
3.400000000000000244e-01, 2.104024791930660943e+00, -3.291666689462895978e-01, 0.000000000000000000e+00
3.450000000000000289e-01, 2.134272890327884031e+00, -3.376526893030601384e-01, 0.000000000000000000e+00
3.500000000000000333e-01, 2.164501442147550581e+00, -3.462080777331579817e-01, 0.000000000000000000e+00
3.549999999999999822e-01, 2.194710703204051594e+00, -3.548313358466811951e-01, 0.000000000000000000e+00
3.599999999999999867e-01, 2.224900938938064510e+00, -3.635209686222276582e-01, 0.000000000000000000e+00
3.649999999999999911e-01, 2.255072424190963876e+00, -3.722754843752318910e-01, 0.000000000000000000e+00
3.699999999999999956e-01, 2.285225442980457267e+00, -3.810933947236362918e-01, 0.000000000000000000e+00
3.750000000000000000e-01, 2.315360288277456213e+00, -3.899732145509702819e-01, 0.000000000000000000e+00
3.800000000000000044e-01, 2.345477261784135958e+00, -3.989134619668763260e-01, 0.000000000000000000e+00
3.850000000000000089e-01, 2.375576673713222675e+00, -4.079126582652061739e-01, 0.000000000000000000e+00
3.900000000000000133e-01, 2.405658842568430877e+00, -4.169693278796749447e-01, 0.000000000000000000e+00
3.950000000000000178e-01, 2.435724094926124295e+00, -4.260819983372394759e-01, 0.000000000000000000e+00
4.000000000000000222e-01, 2.465772765218093188e+00, -4.352492002091756795e-01, 0.000000000000000000e+00
4.050000000000000266e-01, 2.495805195515496955e+00, -4.444694670599840247e-01, 0.000000000000000000e+00
4.100000000000000311e-01, 2.525821735313940497e+00, -4.537413353941606164e-01, 0.000000000000000000e+00
4.150000000000000355e-01, 2.555822741319644376e+00, -4.630633446008944332e-01, 0.000000000000000000e+00
4.199999999999999845e-01, 2.585808577236714978e+00, -4.724340368967797632e-01, 0.000000000000000000e+00
4.249999999999999889e-01, 2.615779613555504479e+00, -4.818519572665869721e-01, 0.000000000000000000e+00
4.299999999999999933e-01, 2.645736227341978442e+00, -4.913156534021455024e-01, 0.000000000000000000e+00
4.349999999999999978e-01, 2.675678802028161218e+00, -5.008236756394377487e-01, 0.000000000000000000e+00
4.400000000000000022e-01, 2.705607727203570345e+00, -5.103745768939327299e-01, 0.000000000000000000e+00
4.450000000000000067e-01, 2.735523398407620377e+00, -5.199669125942188996e-01, 0.000000000000000000e+00
4.500000000000000111e-01, 2.765426216923017044e+00, -5.295992406140281883e-01, 0.000000000000000000e+00
4.550000000000000155e-01, 2.795316589570056909e+00, -5.392701212026739244e-01, 0.000000000000000000e+00
4.600000000000000200e-01, 2.825194928501869374e+00, -5.489781169140015571e-01, 0.000000000000000000e+00
4.650000000000000244e-01, 2.855061651000524225e+00, -5.587217925338526792e-01, 0.000000000000000000e+00
4.700000000000000289e-01, 2.884917179273985166e+00, -5.684997150061743554e-01, 0.000000000000000000e+00
4.750000000000000333e-01, 2.914761940253930650e+00, -5.783104533577650974e-01, 0.000000000000000000e+00
4.799999999999999822e-01, 2.944596365394336779e+00, -5.881525786217539631e-01, 0.000000000000000000e+00
4.849999999999999867e-01, 2.974420890470853340e+00, -5.980246637598647386e-01, 0.000000000000000000e+00
